UTC Time,Local Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2023-01-22T16:00:00,2023-01-22 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,581.1,40.03,8.0,69.85,55.86,52.21,100,0.0,1014,90,18.5,0.0,0.8
2023-01-22T17:00:00,2023-01-23 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,147,537.7,37.25,7.0,67.75,54.18,53.21,100,0.0,1013,92,18.4,0.0,0.4
2023-01-22T18:00:00,2023-01-23 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,494.3,34.44,6.0,66.7,53.34,54.18,100,0.0,1013,95,18.2,0.0,1.2
2023-01-22T19:00:00,2023-01-23 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,457.9,30.79,8.7,71.95,57.54,50.69,100,0.0,1013,94,18.2,0.0,0.8
2023-01-22T20:00:00,2023-01-23 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,421.6,27.17,11.3,69.3,55.44,47.17,100,0.0,1013,94,18.2,0.0,0.8
2023-01-22T21:00:00,2023-01-23 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,385.2,23.52,14.0,71.4,57.12,43.68,100,0.0,1012,94,18.2,0.0,0.8
2023-01-22T22:00:00,2023-01-23 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,415.1,23.52,11.3,79.8,63.84,41.87,100,0.0,1013,95,18.2,0.0,0.33
2023-01-22T23:00:00,2023-01-23 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,445.1,23.52,8.7,79.8,63.84,40.03,100,0.0,1013,96,18.2,0.0,0.66
2023-01-23T00:00:00,2023-01-23 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,144,475.1,23.52,6.0,66.15,52.92,38.22,100,0.0,1014,96,18.2,0.9,1.0
2023-01-23T01:00:00,2023-01-23 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,124,419.2,20.29,23.3,56.2,44.94,38.51,100,0.0,1014,95,18.7,1.0,1.0
2023-01-23T02:00:00,2023-01-23 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,363.4,17.09,40.7,38.35,30.66,38.77,100,0.0,1015,94,19.2,1.5,1.0
2023-01-23T03:00:00,2023-01-23 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,307.6,13.86,58.0,33.1,26.46,39.06,100,0.0,1016,92,19.7,2.3,1.0
2023-01-23T04:00:00,2023-01-23 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,269.0,11.05,77.0,25.75,20.58,35.7,100,0.0,1015,85,20.5,2.9,1.0
2023-01-23T05:00:00,2023-01-23 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,230.5,8.27,96.0,23.65,18.9,32.34,100,0.0,1014,79,21.4,2.3,1.0
2023-01-23T06:00:00,2023-01-23 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,192.0,5.46,115.0,19.95,15.96,28.98,100,0.0,1013,73,22.2,2.1,1.0
2023-01-23T07:00:00,2023-01-23 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,192.6,5.88,116.7,24.15,19.32,29.27,95,0.0,1012,72,22.5,1.8,1.33
2023-01-23T08:00:00,2023-01-23 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,193.2,6.3,118.3,22.6,18.06,29.53,91,0.0,1012,70,22.9,1.2,1.66
2023-01-23T09:00:00,2023-01-23 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,193.8,6.72,120.0,23.65,18.9,29.82,87,0.0,1012,68,23.2,1.3,2.0
2023-01-23T10:00:00,2023-01-23 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,214.8,10.21,99.0,35.2,28.14,30.24,91,0.0,1013,72,22.6,1.2,2.0
2023-01-23T11:00:00,2023-01-23 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,235.8,13.73,78.0,35.2,28.14,30.66,95,0.0,1014,76,22.1,0.0,2.0
2023-01-23T12:00:00,2023-01-23 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,256.8,17.22,57.0,39.4,31.5,31.08,100,0.0,1015,81,21.5,0.0,2.0
2023-01-23T13:00:00,2023-01-23 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,246.3,12.6,55.3,33.6,26.88,26.33,100,0.0,1016,78,20.5,0.0,2.66
2023-01-23T14:00:00,2023-01-23 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,235.8,7.98,53.7,32.55,26.04,21.55,100,0.0,1017,75,19.5,0.0,3.33
2023-01-23T15:00:00,2023-01-23 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,225.3,3.36,52.0,27.3,21.84,16.8,100,0.0,1018,73,18.5,0.0,4.0
2023-01-23T16:00:00,2023-01-23 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,218.1,2.94,51.7,32.05,25.62,17.09,100,0.0,1019,69,18.0,0.0,3.66
2023-01-23T17:00:00,2023-01-24 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,210.9,2.52,51.3,22.05,17.64,17.35,100,0.0,1020,66,17.5,0.0,3.33
2023-01-23T18:00:00,2023-01-24 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,203.7,2.1,51.0,23.65,18.9,17.64,100,0.0,1021,63,17.0,0.0,3.0
2023-01-23T19:00:00,2023-01-24 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,194.5,1.81,55.0,20.5,16.38,17.51,100,0.0,1021,62,17.0,0.0,3.0
2023-01-23T20:00:00,2023-01-24 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,47,185.4,1.55,59.0,14.2,11.34,17.35,100,0.0,1022,62,17.0,0.0,3.0
2023-01-23T21:00:00,2023-01-24 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,49,176.2,1.26,63.0,14.7,11.76,17.22,100,0.0,1023,61,17.0,0.0,3.0
2023-01-23T22:00:00,2023-01-24 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,42,179.6,1.97,63.7,12.6,10.08,18.19,100,0.0,1024,56,16.8,0.0,3.0
2023-01-23T23:00:00,2023-01-24 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,182.9,2.65,64.3,15.25,12.18,19.19,100,0.0,1025,51,16.7,0.0,3.0
2023-01-24T00:00:00,2023-01-24 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,54,186.2,3.36,65.0,16.8,13.44,20.16,100,0.0,1026,47,16.5,0.6,3.0
2023-01-24T01:00:00,2023-01-24 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,57,183.4,3.23,69.7,18.9,15.12,22.97,95,0.0,1027,44,16.7,0.7,3.33
2023-01-24T02:00:00,2023-01-24 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,57,180.7,3.07,74.3,18.9,15.12,25.75,91,0.0,1028,41,17.0,1.1,3.66
2023-01-24T03:00:00,2023-01-24 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,178.0,2.94,79.0,21.55,17.22,28.56,87,0.0,1029,39,17.2,1.8,4.0
2023-01-24T04:00:00,2023-01-24 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,180.3,2.65,86.3,17.35,13.86,30.95,83,0.5,1028,37,17.9,2.5,3.66
2023-01-24T05:00:00,2023-01-24 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,182.7,2.39,93.7,15.25,12.18,33.31,79,2.5,1026,35,18.5,3.6,3.33
2023-01-24T06:00:00,2023-01-24 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,185.0,2.1,101.0,17.85,14.28,35.7,75,2.0,1025,33,19.2,4.1,3.0
2023-01-24T07:00:00,2023-01-24 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,52,190.1,2.39,108.0,15.75,12.6,36.67,58,1.5,1024,33,19.5,4.0,3.0
2023-01-24T08:00:00,2023-01-24 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,49,195.1,2.65,115.0,14.7,11.76,37.67,41,1.0,1023,32,19.9,3.2,3.0
2023-01-24T09:00:00,2023-01-24 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,49,200.2,2.94,122.0,14.7,11.76,38.64,25,0.25,1022,32,20.2,2.3,3.0
2023-01-24T10:00:00,2023-01-24 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,54,257.8,11.63,91.0,16.8,13.44,38.09,41,0.0,1023,36,19.2,1.6,2.33
2023-01-24T11:00:00,2023-01-24 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,315.3,20.29,60.0,21.0,16.8,37.51,58,0.0,1023,39,18.2,0.0,1.66
2023-01-24T12:00:00,2023-01-24 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,372.9,28.98,29.0,29.4,23.52,36.96,75,0.0,1023,43,17.2,0.0,1.0
2023-01-24T13:00:00,2023-01-24 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,370.8,26.17,31.7,32.05,25.62,36.12,58,0.0,1023,44,16.3,0.0,1.0
2023-01-24T14:00:00,2023-01-24 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,368.6,23.39,34.3,27.3,21.84,35.28,41,0.0,1024,45,15.4,0.0,1.0
2023-01-24T15:00:00,2023-01-24 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,366.5,20.58,37.0,25.2,20.16,34.44,25,0.0,1024,46,14.5,0.0,1.0
2023-01-24T16:00:00,2023-01-24 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,315.7,15.41,47.0,21.0,16.8,33.18,25,0.0,1024,54,13.3,0.0,0.66
2023-01-24T17:00:00,2023-01-25 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,265.0,10.21,57.0,21.55,17.22,31.92,25,0.0,1024,62,12.2,0.0,0.33
2023-01-24T18:00:00,2023-01-25 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,214.2,5.04,67.0,24.15,19.32,30.66,25,0.0,1023,72,11.0,0.0,2.4
2023-01-24T19:00:00,2023-01-25 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,204.6,4.2,67.3,23.1,18.48,30.95,22,0.0,1023,66,11.3,0.0,0.66
2023-01-24T20:00:00,2023-01-25 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,195.1,3.36,67.7,30.45,24.36,31.21,20,0.0,1023,60,11.7,0.0,1.33
2023-01-24T21:00:00,2023-01-25 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,185.6,2.52,68.0,33.1,26.46,31.5,18,0.0,1022,54,12.0,0.0,2.0
2023-01-24T22:00:00,2023-01-25 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,217.5,6.43,55.3,30.45,24.36,32.89,16,0.0,1023,52,11.8,0.0,2.0
2023-01-24T23:00:00,2023-01-25 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,249.4,10.37,42.7,31.5,25.2,34.31,14,0.0,1023,49,11.7,0.0,2.0
2023-01-25T00:00:00,2023-01-25 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,281.3,14.28,30.0,31.5,25.2,35.7,12,0.0,1023,47,11.5,2.0,2.0
2023-01-25T01:00:00,2023-01-25 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,259.9,11.34,47.0,31.5,25.2,40.32,5,0.0,1023,43,12.8,2.3,1.66
2023-01-25T02:00:00,2023-01-25 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,238.5,8.4,64.0,30.45,24.36,44.94,4,0.0,1023,40,14.2,3.3,1.33
2023-01-25T03:00:00,2023-01-25 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,217.1,5.46,81.0,29.95,23.94,49.56,10,0.0,1024,36,15.5,4.6,1.0
2023-01-25T04:00:00,2023-01-25 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,215.7,4.62,103.7,32.05,25.62,48.59,0,0.0,1022,36,16.2,6.4,1.33
2023-01-25T05:00:00,2023-01-25 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,214.4,3.78,126.3,34.65,27.72,47.59,0,0.0,1021,35,16.9,7.1,1.66
2023-01-25T06:00:00,2023-01-25 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,213.0,2.94,149.0,35.7,28.56,46.62,1,0.0,1019,34,17.6,6.7,2.0
2023-01-25T07:00:00,2023-01-25 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,217.5,3.49,157.3,31.5,25.2,45.36,5,0.0,1018,35,17.9,5.3,2.0
2023-01-25T08:00:00,2023-01-25 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,222.0,4.07,165.7,30.45,24.36,44.1,13,0.0,1017,35,18.3,3.5,2.0
2023-01-25T09:00:00,2023-01-25 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,226.4,4.62,174.0,29.95,23.94,42.84,33,0.0,1016,36,18.6,2.0,2.0
2023-01-25T10:00:00,2023-01-25 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,271.8,12.73,135.3,35.7,28.56,41.58,34,0.0,1016,43,17.6,1.6,2.33
2023-01-25T11:00:00,2023-01-25 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,317.1,20.87,96.7,32.05,25.62,40.32,6,0.0,1016,52,16.7,0.0,2.66
2023-01-25T12:00:00,2023-01-25 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,362.4,28.98,58.0,37.3,29.82,39.06,0,0.0,1016,63,15.7,0.0,3.0
2023-01-25T13:00:00,2023-01-25 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,97,352.7,26.17,51.0,42.55,34.02,36.67,0,0.0,1016,69,15.2,0.0,3.0
2023-01-25T14:00:00,2023-01-25 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,343.0,23.39,44.0,37.8,30.24,34.31,0,0.0,1016,75,14.7,0.0,3.0
2023-01-25T15:00:00,2023-01-25 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,333.2,20.58,37.0,33.6,26.88,31.92,0,0.0,1016,82,14.2,0.0,3.0
2023-01-25T16:00:00,2023-01-25 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,318.8,18.35,38.3,31.0,24.78,30.53,0,0.0,1016,86,13.9,0.0,2.66
2023-01-25T17:00:00,2023-01-26 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,304.4,16.09,39.7,29.4,23.52,29.11,0,0.0,1016,90,13.5,0.0,2.33
2023-01-25T18:00:00,2023-01-26 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,290.0,13.86,41.0,32.55,26.04,27.72,0,0.0,1016,94,13.2,0.0,2.0
2023-01-25T19:00:00,2023-01-26 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,274.3,11.34,44.3,34.65,27.72,26.17,12,0.0,1016,95,13.3,0.0,1.66
2023-01-25T20:00:00,2023-01-26 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,258.5,8.82,47.7,34.65,27.72,24.65,26,0.0,1015,96,13.4,0.0,1.33
2023-01-25T21:00:00,2023-01-26 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,242.8,6.3,51.0,31.0,24.78,23.1,87,0.0,1015,97,13.5,0.0,1.0
2023-01-25T22:00:00,2023-01-26 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,273.7,9.37,42.7,30.45,24.36,24.65,91,0.0,1015,96,13.5,0.0,0.66
2023-01-25T23:00:00,2023-01-26 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,304.6,12.47,34.3,34.65,27.72,26.17,95,0.0,1016,95,13.6,0.0,0.33
2023-01-26T00:00:00,2023-01-26 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,335.6,15.54,26.0,34.65,27.72,27.72,100,0.0,1016,94,13.6,0.8,0.4
2023-01-26T01:00:00,2023-01-26 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,307.4,12.89,48.3,34.65,27.72,30.11,100,0.0,1017,90,13.9,0.9,0.66
2023-01-26T02:00:00,2023-01-26 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,279.2,10.21,70.7,37.3,29.82,32.47,100,0.0,1017,87,14.3,1.3,1.33
2023-01-26T03:00:00,2023-01-26 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,250.9,7.56,93.0,38.85,31.08,34.86,100,0.0,1018,83,14.6,1.7,2.0
2023-01-26T04:00:00,2023-01-26 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,240.1,6.59,111.7,39.9,31.92,32.34,100,0.0,1016,79,15.3,2.0,1.66
2023-01-26T05:00:00,2023-01-26 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,229.2,5.59,130.3,38.85,31.08,29.82,100,0.0,1015,75,16.0,2.3,1.33
2023-01-26T06:00:00,2023-01-26 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,218.3,4.62,149.0,40.45,32.34,27.3,100,0.0,1014,71,16.7,2.1,1.0
2023-01-26T07:00:00,2023-01-26 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,214.4,5.33,146.3,38.85,31.08,26.88,100,0.0,1013,69,17.3,1.7,1.0
2023-01-26T08:00:00,2023-01-26 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,210.5,6.01,143.7,39.4,31.5,26.46,100,0.0,1013,68,17.9,1.3,1.0
2023-01-26T09:00:00,2023-01-26 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,206.6,6.72,141.0,39.9,31.92,26.04,100,0.0,1013,66,18.5,0.8,1.0
2023-01-26T10:00:00,2023-01-26 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,246.3,14.41,106.0,43.05,34.44,29.4,100,0.0,1013,68,18.2,0.7,0.66
2023-01-26T11:00:00,2023-01-26 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,286.0,22.13,71.0,47.25,37.8,32.76,100,0.0,1014,70,17.9,0.0,0.33
2023-01-26T12:00:00,2023-01-26 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,325.6,29.82,36.0,58.8,47.04,36.12,100,0.0,1015,72,17.6,0.0,2.4
2023-01-26T13:00:00,2023-01-26 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,119,294.9,24.91,38.0,53.55,42.84,38.22,100,0.0,1016,78,17.1,0.0,0.33
2023-01-26T14:00:00,2023-01-26 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,264.2,20.03,40.0,47.25,37.8,40.32,100,0.0,1017,84,16.5,0.0,0.66
2023-01-26T15:00:00,2023-01-26 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,111,233.4,15.12,42.0,49.35,39.48,42.42,100,0.0,1018,91,16.0,0.0,1.0
2023-01-26T16:00:00,2023-01-26 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,222.4,11.21,45.3,43.05,34.44,35.7,100,0.0,1019,94,15.5,0.0,1.33
2023-01-26T17:00:00,2023-01-27 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,106,211.3,7.27,48.7,46.75,37.38,28.98,100,0.0,1019,96,15.0,0.0,1.66
2023-01-26T18:00:00,2023-01-27 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,200.2,3.36,52.0,40.45,32.34,22.26,100,0.0,1020,98,14.5,0.0,2.0
2023-01-26T19:00:00,2023-01-27 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,202.7,2.94,53.3,32.55,26.04,22.39,100,0.0,1020,97,14.5,0.0,2.0
2023-01-26T20:00:00,2023-01-27 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,205.2,2.52,54.7,25.75,20.58,22.55,100,0.0,1020,96,14.5,0.0,2.0
2023-01-26T21:00:00,2023-01-27 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,207.8,2.1,56.0,25.75,20.58,22.68,100,0.0,1021,95,14.5,0.0,2.0
2023-01-26T22:00:00,2023-01-27 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,201.1,2.23,58.3,24.7,19.74,24.07,100,0.0,1022,83,14.6,0.0,2.33
2023-01-26T23:00:00,2023-01-27 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,194.5,2.39,60.7,21.0,16.8,25.49,100,0.0,1023,72,14.6,0.0,2.66
2023-01-27T00:00:00,2023-01-27 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,187.9,2.52,63.0,28.14,19.74,26.88,100,0.0,1024,62,14.7,0.6,3.0
2023-01-27T01:00:00,2023-01-27 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,184.6,2.65,65.3,25.75,20.58,27.59,100,0.0,1025,58,15.0,0.7,2.66
2023-01-27T02:00:00,2023-01-27 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,73,181.3,2.81,67.7,28.35,22.68,28.27,100,0.0,1025,54,15.2,1.1,2.33
2023-01-27T03:00:00,2023-01-27 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,178.0,2.94,70.0,31.0,24.78,28.98,100,0.0,1026,51,15.5,1.6,2.0
2023-01-27T04:00:00,2023-01-27 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,175.5,2.94,73.0,35.2,28.14,29.27,100,0.0,1025,49,15.7,2.0,2.66
2023-01-27T05:00:00,2023-01-27 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,172.9,2.94,76.0,31.5,25.2,29.53,100,0.0,1024,47,16.0,2.2,3.33
2023-01-27T06:00:00,2023-01-27 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,170.4,2.94,79.0,29.95,23.94,29.82,100,0.0,1023,45,16.2,2.1,4.0
2023-01-27T07:00:00,2023-01-27 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,169.8,3.36,79.0,27.85,22.26,29.82,100,0.0,1023,44,16.4,1.8,3.33
2023-01-27T08:00:00,2023-01-27 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,169.2,3.78,79.0,29.95,23.94,29.82,100,0.0,1022,44,16.5,1.3,2.66
2023-01-27T09:00:00,2023-01-27 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,168.7,4.2,79.0,33.6,26.88,29.82,100,0.0,1022,44,16.7,1.3,2.0
2023-01-27T10:00:00,2023-01-27 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,200.2,8.82,65.7,34.15,27.3,29.27,95,0.0,1022,43,16.4,1.4,2.0
2023-01-27T11:00:00,2023-01-27 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,231.7,13.44,52.3,36.25,28.98,28.69,91,0.0,1022,43,16.0,0.0,2.0
2023-01-27T12:00:00,2023-01-27 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,97,263.2,18.06,39.0,42.55,34.02,28.14,87,0.0,1023,42,15.7,0.0,2.0
2023-01-27T13:00:00,2023-01-27 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,268.7,16.93,41.3,48.85,39.06,27.85,87,0.0,1023,43,15.5,0.0,1.33
2023-01-27T14:00:00,2023-01-27 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,274.1,15.83,43.7,38.35,30.66,27.59,87,0.0,1024,44,15.4,0.0,0.66
2023-01-27T15:00:00,2023-01-27 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,279.5,14.7,46.0,32.55,26.04,27.3,87,0.0,1024,44,15.2,0.0,2.0
2023-01-27T16:00:00,2023-01-27 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,244.9,11.05,52.3,29.95,23.94,27.43,87,0.0,1024,45,14.9,0.0,0.33
2023-01-27T17:00:00,2023-01-28 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,73,210.3,7.43,58.7,28.35,22.68,27.59,87,0.0,1024,45,14.5,0.0,0.66
2023-01-27T18:00:00,2023-01-28 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,175.7,3.78,65.0,31.0,24.78,27.72,87,0.0,1024,45,14.2,0.0,1.0
2023-01-27T19:00:00,2023-01-28 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,167.9,3.23,65.0,29.95,23.94,27.3,91,0.0,1024,46,14.0,0.0,1.33
2023-01-27T20:00:00,2023-01-28 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,160.1,2.65,65.0,27.3,21.84,26.88,95,0.0,1023,46,13.9,0.0,1.66
2023-01-27T21:00:00,2023-01-28 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,152.3,2.1,65.0,25.75,20.58,26.46,100,0.0,1023,47,13.7,0.0,2.0
2023-01-27T22:00:00,2023-01-28 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,153.7,2.94,65.7,27.3,21.84,27.3,95,0.0,1024,40,13.7,0.0,2.0
2023-01-27T23:00:00,2023-01-28 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,155.0,3.78,66.3,26.25,21.0,28.14,91,0.0,1024,35,13.7,0.0,2.0
2023-01-28T00:00:00,2023-01-28 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,156.4,4.62,67.0,22.05,17.64,28.98,87,0.0,1025,30,13.7,1.9,2.0
2023-01-28T01:00:00,2023-01-28 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,151.2,3.78,75.7,22.6,18.06,29.69,87,0.0,1025,27,14.3,2.3,2.0
2023-01-28T02:00:00,2023-01-28 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,145.9,2.94,84.3,19.95,14.28,30.37,87,0.0,1026,25,14.9,3.3,2.0
2023-01-28T03:00:00,2023-01-28 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,52,140.6,2.1,93.0,18.9,12.6,31.08,87,0.0,1027,23,15.5,4.9,2.0
