Time,AQI_cat_owm,PM2.5,PM10,CO,NO2,O3,SO2,NH3,AQI_PM25,AQI_PM10,AQI_calc,AQI_level,Date,Temp,Humidity,Wind_speed,Precipitation
2024-01-07 03:00:00,5.0,102.59,125.98,1655.58,45.93,0.08,19.31,13.68,175.3141201264489,86.13151515151515,175.3141201264489,Unhealthy,2024-01-07,,,,
2024-01-07 04:00:00,5.0,109.07,130.42,1735.69,43.87,0.03,18.84,14.57,178.6599578503688,88.3290909090909,178.6599578503688,Unhealthy,2024-01-07,,,,
2024-01-07 05:00:00,5.0,111.93,130.2,1842.5,42.84,0.02,19.07,15.07,180.13667017913593,88.22020202020201,180.13667017913593,Unhealthy,2024-01-07,,,,
2024-01-07 06:00:00,5.0,115.64,131.9,1949.31,42.5,0.01,20.98,14.95,182.0522655426765,89.06161616161617,182.0522655426765,Unhealthy,2024-01-07,,,,
2024-01-07 07:00:00,5.0,132.67,149.53,2349.85,43.18,0.0,26.94,16.72,190.845416227608,97.78757575757575,190.845416227608,Unhealthy,2024-01-07,,,,
2024-01-07 08:00:00,5.0,147.86,167.8,2883.91,45.24,0.3,32.42,16.97,198.68851422550054,107.33535353535355,198.68851422550054,Unhealthy,2024-01-07,,,,
2024-01-07 09:00:00,5.0,141.15,165.98,2883.91,48.67,1.25,33.86,16.21,195.22391991570075,106.43454545454546,195.22391991570075,Unhealthy,2024-01-07,,,,
2024-01-07 10:00:00,5.0,118.51,143.8,2243.04,53.47,2.01,34.81,17.23,183.5341412012645,94.95151515151517,183.5341412012645,Unhealthy,2024-01-07,,,,
2024-01-07 11:00:00,5.0,75.38,88.99,934.6,37.7,37.91,26.23,6.78,161.26469968387775,67.82333333333332,161.26469968387775,Unhealthy,2024-01-07,,,,
2024-01-07 12:00:00,4.0,59.02,68.66,747.68,27.08,56.51,20.98,5.76,152.81749209694416,57.7610101010101,152.81749209694416,Unhealthy,2024-01-07,,,,
2024-01-07 13:00:00,3.0,47.43,55.38,667.57,21.25,70.1,17.88,5.57,130.3753768844221,51.18808080808081,130.3753768844221,Unhealthy for SG,2024-01-07,,,,
2024-01-07 14:00:00,3.0,41.05,48.75,620.84,19.71,79.39,17.17,5.76,114.66582914572864,45.138888888888886,114.66582914572864,Unhealthy for SG,2024-01-07,,,,
2024-01-07 15:00:00,3.0,39.98,47.48,600.81,20.56,82.25,17.17,6.02,112.03115577889446,43.96296296296296,112.03115577889446,Unhealthy for SG,2024-01-07,,,,
2024-01-07 16:00:00,3.0,42.13,49.63,607.49,20.73,83.68,16.45,6.14,117.32512562814071,45.95370370370371,117.32512562814071,Unhealthy for SG,2024-01-07,,,,
2024-01-07 17:00:00,4.0,52.11,60.63,660.9,22.96,82.25,16.69,6.52,141.89899497487437,53.78656565656566,141.89899497487437,Unhealthy for SG,2024-01-07,,,,
2024-01-07 18:00:00,4.0,65.07,75.56,741.0,27.42,76.53,18.6,7.47,155.9413066385669,61.17616161616162,155.9413066385669,Unhealthy,2024-01-07,,,,
2024-01-07 19:00:00,4.0,70.75,82.84,774.38,29.13,71.53,19.07,7.54,158.87407797681772,64.77939393939394,158.87407797681772,Unhealthy,2024-01-07,,,,
2024-01-07 20:00:00,4.0,68.41,81.57,794.41,29.47,66.52,19.79,7.28,157.6658587987355,64.15080808080808,157.6658587987355,Unhealthy,2024-01-07,,,,
2024-01-07 21:00:00,4.0,65.96,80.16,821.11,30.85,60.8,20.5,7.28,156.4008429926238,63.45292929292929,156.4008429926238,Unhealthy,2024-01-07,,,,
2024-01-07 22:00:00,4.0,67.1,82.3,867.84,32.56,54.36,20.98,7.35,156.9894625922023,64.51212121212122,156.9894625922023,Unhealthy,2024-01-07,,,,
2024-01-07 23:00:00,4.0,71.26,87.47,907.9,34.62,48.64,20.74,7.41,159.13740779768176,67.0710101010101,159.13740779768176,Unhealthy,2024-01-07,,,,
2024-01-08 00:00:00,4.0,73.88,89.22,894.55,34.62,46.49,19.55,7.03,160.49020021074816,67.93717171717172,160.49020021074816,Unhealthy,2024-01-08,,,,
2024-01-08 01:00:00,5.0,79.81,95.13,894.55,35.99,45.42,21.46,7.09,163.55205479452056,70.86232323232323,163.55205479452056,Unhealthy,2024-01-08,,,,
2024-01-08 02:00:00,5.0,85.35,100.68,894.55,38.04,43.63,23.6,7.22,166.41253951527924,73.60929292929293,166.41253951527924,Unhealthy,2024-01-08,,,,
2024-01-08 03:00:00,5.0,92.44,107.85,907.9,39.41,42.2,24.56,7.28,170.07334035827188,77.15808080808081,170.07334035827188,Unhealthy,2024-01-08,,,,
2024-01-08 04:00:00,5.0,103.12,119.09,934.6,40.78,41.48,25.27,7.35,175.5877766069547,82.72131313131314,175.5877766069547,Unhealthy,2024-01-08,,,,
2024-01-08 05:00:00,5.0,119.37,136.44,974.66,42.5,40.77,26.7,7.41,183.9781875658588,91.30868686868686,183.9781875658588,Unhealthy,2024-01-08,,,,
2024-01-08 06:00:00,5.0,135.79,153.87,1041.41,47.98,36.48,29.8,7.79,192.4563751317176,99.93565656565657,192.4563751317176,Unhealthy,2024-01-08,,,,
2024-01-08 07:00:00,5.0,154.84,174.67,1281.74,60.32,23.25,36.24,9.5,205.3009009009009,110.73565656565656,205.3009009009009,Very Unhealthy,2024-01-08,,,,
2024-01-08 08:00:00,5.0,164.32,184.62,1562.12,71.29,9.39,39.58,10.13,214.6954954954955,115.66040404040405,214.6954954954955,Very Unhealthy,2024-01-08,,,,
2024-01-08 09:00:00,5.0,157.53,176.07,1602.17,71.29,6.71,40.53,10.26,207.96666666666667,111.42858585858585,207.96666666666667,Very Unhealthy,2024-01-08,,,,
2024-01-08 10:00:00,5.0,136.87,152.82,1468.66,66.49,13.59,40.53,10.51,193.0140147523709,99.41595959595959,193.0140147523709,Unhealthy,2024-01-08,,,,
2024-01-08 11:00:00,4.0,74.01,83.66,1001.36,44.55,45.42,28.85,6.9,160.55732349841938,65.18525252525252,160.55732349841938,Unhealthy,2024-01-08,,,,
2024-01-08 12:00:00,3.0,43.31,50.49,774.38,29.13,66.52,22.41,5.64,120.23065326633167,46.75,120.23065326633167,Unhealthy for SG,2024-01-08,,,,
2024-01-08 13:00:00,3.0,35.61,42.11,700.95,23.65,80.82,20.03,5.38,101.27085427135678,38.99074074074074,101.27085427135678,Unhealthy for SG,2024-01-08,,,,
2024-01-08 14:00:00,3.0,30.84,36.85,634.19,19.02,94.41,17.4,5.13,90.41030042918456,34.120370370370374,90.41030042918456,Moderate,2024-01-08,,,,
2024-01-08 15:00:00,3.0,33.81,40.42,627.52,18.85,103.0,18.36,5.57,96.65622317596566,37.42592592592593,96.65622317596566,Moderate,2024-01-08,,,,
2024-01-08 16:00:00,3.0,40.48,49.56,640.87,21.59,105.86,21.7,6.27,113.26231155778893,45.88888888888889,113.26231155778893,Unhealthy for SG,2024-01-08,,,,
2024-01-08 17:00:00,3.0,40.31,53.61,654.22,27.76,91.55,25.27,7.35,112.84371859296483,49.638888888888886,112.84371859296483,Unhealthy for SG,2024-01-08,,,,
2024-01-08 18:00:00,3.0,39.54,57.74,714.3,34.27,70.1,27.18,9.25,110.94773869346733,52.356161616161614,110.94773869346733,Unhealthy for SG,2024-01-08,,,,
2024-01-08 19:00:00,3.0,41.26,62.38,761.03,37.36,56.51,27.66,10.89,115.18291457286432,54.652727272727276,115.18291457286432,Unhealthy for SG,2024-01-08,,,,
2024-01-08 20:00:00,3.0,43.35,65.74,834.47,42.16,45.42,29.33,12.41,120.32914572864323,56.31575757575757,120.32914572864323,Unhealthy for SG,2024-01-08,,,,
2024-01-08 21:00:00,3.0,47.22,70.99,934.6,48.67,33.97,30.99,12.54,129.85829145728644,58.914242424242424,129.85829145728644,Unhealthy for SG,2024-01-08,,,,
2024-01-08 22:00:00,4.0,52.73,78.07,1041.41,54.15,25.39,31.95,10.89,143.4256281407035,62.418484848484844,143.4256281407035,Unhealthy for SG,2024-01-08,,,,
2024-01-08 23:00:00,4.0,58.67,85.46,1134.87,57.58,17.52,30.99,9.88,152.6367755532139,66.07616161616161,152.6367755532139,Unhealthy,2024-01-08,,,,
2024-01-09 00:00:00,4.0,63.14,89.8,1201.63,58.95,11.09,28.61,9.25,154.94478398314016,68.22424242424242,154.94478398314016,Unhealthy,2024-01-09,,,,
2024-01-09 01:00:00,4.0,67.72,92.47,1214.98,57.58,7.96,26.94,9.25,157.30958904109588,69.54575757575758,157.30958904109588,Unhealthy,2024-01-09,,,,
2024-01-09 02:00:00,4.0,72.41,94.24,1214.98,56.21,5.36,26.94,9.63,159.73119072708113,70.42181818181818,159.73119072708113,Unhealthy,2024-01-09,,,,
2024-01-09 03:00:00,5.0,75.17,94.93,1201.63,54.84,3.98,27.18,9.75,161.15626975763962,70.76333333333334,161.15626975763962,Unhealthy,2024-01-09,,,,
2024-01-09 04:00:00,5.0,76.36,94.96,1161.58,52.78,4.02,27.18,9.75,161.77070600632246,70.77818181818182,161.77070600632246,Unhealthy,2024-01-09,,,,
2024-01-09 05:00:00,5.0,75.9,94.34,1108.17,52.09,5.23,28.37,9.75,161.5331928345627,70.47131313131314,161.5331928345627,Unhealthy,2024-01-09,,,,
2024-01-09 06:00:00,5.0,78.6,98.41,1108.17,54.15,4.34,31.47,10.26,162.927291886196,72.48575757575757,162.927291886196,Unhealthy,2024-01-09,,,,
2024-01-09 07:00:00,5.0,89.82,112.68,1361.85,58.26,0.86,38.15,12.16,168.72054794520548,79.54868686868687,168.72054794520548,Unhealthy,2024-01-09,,,,
2024-01-10 08:00:00,3.0,46.84,51.14,1121.52,37.01,0.17,32.42,5.89,128.92261306532663,47.351851851851855,128.92261306532663,Unhealthy for SG,2024-01-10,,,,
2024-01-10 09:00:00,3.0,49.15,53.85,1214.98,35.64,0.2,33.38,6.14,134.6105527638191,49.861111111111114,134.6105527638191,Unhealthy for SG,2024-01-10,,,,
2024-01-10 10:00:00,3.0,49.47,54.13,1188.28,34.96,0.47,34.33,6.33,135.39849246231157,,135.39849246231157,Unhealthy for SG,2024-01-10,,,,
2024-01-10 11:00:00,3.0,49.94,54.41,1174.93,35.64,0.72,35.76,6.4,136.55577889447235,,136.55577889447235,Unhealthy for SG,2024-01-10,,,,
2024-01-10 12:00:00,4.0,51.79,56.07,1201.63,36.33,0.63,36.24,6.27,141.1110552763819,51.52959595959596,141.1110552763819,Unhealthy for SG,2024-01-10,,,,
2024-01-10 13:00:00,4.0,52.89,56.99,1228.33,36.67,0.51,34.81,6.02,143.81959798994976,51.9849494949495,143.81959798994976,Unhealthy for SG,2024-01-10,,,,
2024-01-10 14:00:00,4.0,53.62,57.65,1308.44,37.36,0.53,36.24,6.08,145.6170854271357,52.31161616161616,145.6170854271357,Unhealthy for SG,2024-01-10,,,,
2024-01-10 15:00:00,4.0,53.49,57.52,1361.85,38.73,0.18,37.67,6.27,145.29698492462313,52.24727272727273,145.29698492462313,Unhealthy for SG,2024-01-10,,,,
2024-01-10 16:00:00,4.0,52.66,56.74,1415.25,39.41,0.11,37.67,6.4,143.2532663316583,51.86121212121212,143.2532663316583,Unhealthy for SG,2024-01-10,,,,
2024-01-10 17:00:00,4.0,53.53,57.78,1495.36,40.44,0.08,35.29,6.59,145.3954773869347,52.3759595959596,145.3954773869347,Unhealthy for SG,2024-01-10,,,,
2024-01-10 18:00:00,4.0,59.37,64.38,1642.23,42.5,0.02,36.72,7.35,152.9982086406744,55.64262626262626,152.9982086406744,Unhealthy,2024-01-10,,,,
2024-01-10 19:00:00,4.0,67.05,73.11,1708.98,43.87,0.01,37.19,8.04,156.963645943098,59.963535353535356,156.963645943098,Unhealthy,2024-01-10,,,,
2024-01-10 20:00:00,4.0,72.9,80.07,1708.98,43.87,0.02,35.29,8.74,159.98419388830348,63.408383838383834,159.98419388830348,Unhealthy,2024-01-10,,,,
2024-01-10 21:00:00,5.0,77.6,85.76,1708.98,43.18,0.03,34.33,9.5,162.41095890410958,66.22464646464647,162.41095890410958,Unhealthy,2024-01-10,,,,
2024-01-10 22:00:00,5.0,81.42,90.39,1735.69,41.47,0.02,34.33,10.13,164.38335089567965,68.51626262626263,164.38335089567965,Unhealthy,2024-01-10,,,,
2024-01-10 23:00:00,5.0,81.22,90.08,1735.69,39.41,0.01,35.29,9.63,164.28008429926237,68.36282828282827,164.28008429926237,Unhealthy,2024-01-10,,,,
2024-01-11 00:00:00,4.0,73.02,79.95,1562.12,36.33,0.02,32.9,7.79,160.04615384615386,63.3489898989899,160.04615384615386,Unhealthy,2024-01-11,,,,
2024-01-11 01:00:00,4.0,66.33,71.63,1388.55,33.24,0.05,29.56,6.65,156.59188619599578,59.2310101010101,156.59188619599578,Unhealthy,2024-01-11,,,,
2024-01-11 02:00:00,4.0,62.69,67.07,1255.04,29.82,0.13,25.27,5.95,154.71243414120127,56.9740404040404,154.71243414120127,Unhealthy,2024-01-11,,,,
2024-01-11 03:00:00,4.0,61.08,64.87,1188.28,28.1,0.27,23.37,5.51,153.88113804004215,55.88515151515152,153.88113804004215,Unhealthy,2024-01-11,,,,
2024-01-11 04:00:00,4.0,59.94,63.33,1148.22,28.1,0.5,22.65,5.19,153.29251844046365,55.12292929292929,153.29251844046365,Unhealthy,2024-01-11,,,,
2024-01-11 05:00:00,4.0,57.71,60.87,1148.22,27.76,0.76,22.41,5.0,152.14109589041095,53.905353535353534,152.14109589041095,Unhealthy,2024-01-11,,,,
2024-01-11 06:00:00,4.0,58.09,61.45,1214.98,27.42,0.39,24.08,5.32,152.3373024236038,54.192424242424245,152.3373024236038,Unhealthy,2024-01-11,,,,
2024-01-11 07:00:00,4.0,65.1,69.53,1401.9,28.45,0.08,28.13,6.4,155.9567966280295,58.19161616161616,155.9567966280295,Unhealthy,2024-01-11,,,,
2024-01-11 08:00:00,4.0,73.78,79.6,1682.28,31.53,0.03,32.9,7.41,160.43856691253953,63.17575757575757,160.43856691253953,Unhealthy,2024-01-11,,,,
2024-01-11 09:00:00,5.0,81.17,88.39,1895.9,34.96,0.09,37.19,8.49,164.25426765015806,67.52636363636364,164.25426765015806,Unhealthy,2024-01-11,,,,
2024-01-11 10:00:00,5.0,86.85,95.35,1949.31,36.33,0.17,40.53,9.5,167.18703898840886,70.97121212121212,167.18703898840886,Unhealthy,2024-01-11,,,,
2024-01-11 11:00:00,5.0,89.57,98.66,1949.31,37.36,0.09,44.35,10.13,168.59146469968388,72.60949494949494,168.59146469968388,Unhealthy,2024-01-11,,,,
2024-01-11 12:00:00,5.0,88.59,97.45,1895.9,39.41,0.13,48.16,10.13,168.0854583772392,72.01060606060607,168.0854583772392,Unhealthy,2024-01-11,,,,
2024-01-11 13:00:00,5.0,86.35,94.51,1815.8,41.13,0.23,49.11,10.13,166.92887249736566,70.55545454545455,166.92887249736566,Unhealthy,2024-01-11,,,,
2024-01-11 14:00:00,5.0,86.13,94.3,1815.8,42.5,0.21,50.07,10.64,166.81527924130663,70.45151515151515,166.81527924130663,Unhealthy,2024-01-11,,,,
2024-01-11 15:00:00,5.0,88.88,97.63,1869.2,43.53,0.07,52.93,11.78,168.23519494204425,72.09969696969696,168.23519494204425,Unhealthy,2024-01-11,,,,
2024-01-11 16:00:00,5.0,92.0,101.23,1976.01,45.93,0.02,52.45,12.67,169.84615384615384,73.88151515151516,169.84615384615384,Unhealthy,2024-01-11,,,,
2024-01-11 17:00:00,5.0,92.4,100.72,2029.42,50.04,0.01,47.68,12.03,170.0526870389884,73.6290909090909,170.0526870389884,Unhealthy,2024-01-11,,,,
2024-01-11 18:00:00,5.0,94.63,102.86,2082.82,54.15,0.0,45.3,11.15,171.20410958904108,74.68828282828284,171.20410958904108,Unhealthy,2024-01-11,,,,
2024-01-11 19:00:00,5.0,100.61,109.8,2109.53,56.21,0.0,44.35,11.02,174.2917808219178,78.12323232323232,174.2917808219178,Unhealthy,2024-01-11,,,,
2024-01-11 20:00:00,5.0,106.13,116.05,2002.72,56.89,0.02,43.39,10.64,177.14193888303478,81.21666666666667,177.14193888303478,Unhealthy,2024-01-11,,,,
2024-01-11 21:00:00,5.0,108.43,118.4,1869.2,55.52,0.07,40.53,10.13,178.32950474183352,82.37979797979798,178.32950474183352,Unhealthy,2024-01-11,,,,
2024-01-11 22:00:00,5.0,109.9,119.79,1789.09,53.47,0.13,38.62,9.88,179.08851422550055,83.06777777777779,179.08851422550055,Unhealthy,2024-01-11,,,,
2024-01-11 23:00:00,5.0,109.15,118.58,1762.39,50.04,0.08,37.67,9.5,178.70126448893572,82.4688888888889,178.70126448893572,Unhealthy,2024-01-11,,,,
2024-01-12 00:00:00,5.0,102.49,110.69,1735.69,44.55,0.03,34.33,8.61,175.26248682824024,78.56373737373738,175.26248682824024,Unhealthy,2024-01-12,,,,
2024-01-12 01:00:00,5.0,95.1,102.49,1628.88,38.73,0.02,30.52,8.04,171.4467860906217,74.50515151515151,171.4467860906217,Unhealthy,2024-01-12,,,,
2024-01-12 02:00:00,5.0,86.42,92.78,1495.36,33.24,0.01,27.66,7.54,166.9650158061117,69.69919191919192,166.9650158061117,Unhealthy,2024-01-12,,,,
2024-01-12 03:00:00,5.0,80.12,85.47,1415.25,30.5,0.02,27.18,7.09,163.71211801896735,66.08111111111111,163.71211801896735,Unhealthy,2024-01-12,,,,
2024-01-12 04:00:00,5.0,77.71,82.48,1361.85,30.16,0.02,27.89,6.84,162.46775553213908,64.60121212121213,162.46775553213908,Unhealthy,2024-01-12,,,,
2024-01-12 05:00:00,5.0,78.28,82.69,1335.14,30.16,0.02,28.13,6.65,162.76206533192834,64.70515151515151,162.76206533192834,Unhealthy,2024-01-12,,,,
2024-01-12 06:00:00,5.0,79.9,84.24,1348.5,29.47,0.01,28.85,6.52,163.59852476290834,65.47232323232323,163.59852476290834,Unhealthy,2024-01-12,,,,
2024-01-12 07:00:00,5.0,84.16,89.31,1495.36,28.79,0.0,31.47,6.97,165.79810326659643,67.98171717171718,165.79810326659643,Unhealthy,2024-01-12,,,,
2024-01-12 08:00:00,5.0,87.23,93.39,1735.69,30.16,0.0,35.29,7.47,167.38324552160168,70.00111111111111,167.38324552160168,Unhealthy,2024-01-12,,,,
2024-01-12 09:00:00,5.0,92.2,99.93,2002.72,30.5,0.02,39.58,8.61,169.94942044257112,73.23808080808081,169.94942044257112,Unhealthy,2024-01-12,,,,
2024-01-12 10:00:00,5.0,96.24,105.47,2109.53,29.47,0.04,42.92,9.88,172.0354056902002,75.98010101010101,172.0354056902002,Unhealthy,2024-01-12,,,,
2024-01-12 11:00:00,5.0,96.37,106.64,2082.82,28.1,0.03,44.82,10.26,172.10252897787146,76.55919191919192,172.10252897787146,Unhealthy,2024-01-12,,,,
2024-01-12 12:00:00,5.0,95.09,105.25,2082.82,28.1,0.04,46.25,10.01,171.44162276080084,75.87121212121212,171.44162276080084,Unhealthy,2024-01-12,,,,
2024-01-12 13:00:00,5.0,92.95,102.29,2082.82,28.1,0.07,45.3,9.5,170.33667017913592,74.40616161616163,170.33667017913592,Unhealthy,2024-01-12,,,,
2024-01-12 14:00:00,5.0,92.26,101.96,2056.12,28.79,0.13,44.82,10.26,169.9804004214963,74.24282828282828,169.9804004214963,Unhealthy,2024-01-12,,,,
2024-01-12 15:00:00,5.0,92.98,103.73,2029.42,30.5,0.04,48.64,11.15,170.35216016859852,75.11888888888889,170.35216016859852,Unhealthy,2024-01-12,,,,
2024-01-12 16:00:00,5.0,92.68,103.46,2029.42,33.24,0.02,50.54,11.65,170.1972602739726,74.98525252525252,170.1972602739726,Unhealthy,2024-01-12,,,,
2024-01-12 17:00:00,5.0,91.81,101.9,2082.82,35.99,0.01,49.11,11.91,169.74805057955743,74.21313131313131,169.74805057955743,Unhealthy,2024-01-12,,,,
2024-01-12 18:00:00,5.0,94.68,105.11,2162.93,37.7,0.0,48.64,12.16,171.22992623814542,75.8019191919192,171.22992623814542,Unhealthy,2024-01-12,,,,
2024-01-12 19:00:00,5.0,98.98,110.69,2189.64,39.07,0.0,49.11,12.79,173.45015806111698,78.56373737373738,173.45015806111698,Unhealthy,2024-01-12,,,,
2024-01-12 20:00:00,5.0,104.02,117.15,2162.93,39.76,0.0,46.25,13.3,176.05247629083246,81.76111111111112,176.05247629083246,Unhealthy,2024-01-12,,,,
2024-01-12 21:00:00,5.0,110.02,124.43,2162.93,39.07,0.0,42.92,13.93,179.1504741833509,85.36434343434344,179.1504741833509,Unhealthy,2024-01-12,,,,
2024-01-12 22:00:00,5.0,115.62,131.07,2189.64,38.39,0.0,41.48,14.82,182.0419388830348,88.65080808080808,182.0419388830348,Unhealthy,2024-01-12,,,,
2024-01-12 23:00:00,5.0,117.88,132.63,2216.34,38.04,0.0,40.05,14.44,183.20885142255005,89.4229292929293,183.20885142255005,Unhealthy,2024-01-12,,,,
2024-01-13 00:00:00,5.0,110.78,123.08,2109.53,37.36,0.0,34.81,12.16,179.54288724973657,84.69616161616162,179.54288724973657,Unhealthy,2024-01-13,,,,
2024-01-13 01:00:00,5.0,99.52,109.37,1895.9,35.3,0.0,27.66,10.64,173.72897787144362,77.91040404040405,173.72897787144362,Unhealthy,2024-01-13,,,,
2024-01-13 02:00:00,5.0,88.49,96.36,1668.93,32.22,0.0,23.84,9.37,168.03382507903055,71.47111111111111,168.03382507903055,Unhealthy,2024-01-13,,,,
2024-01-13 03:00:00,5.0,78.91,85.19,1508.71,28.79,0.0,22.65,8.36,163.0873551106428,65.94252525252526,163.0873551106428,Unhealthy,2024-01-13,,,,
2024-01-13 04:00:00,4.0,71.99,77.09,1401.9,27.42,0.0,22.17,7.6,159.51433087460484,61.93343434343434,159.51433087460484,Unhealthy,2024-01-13,,,,
2024-01-13 05:00:00,4.0,66.37,70.77,1321.79,26.73,0.01,21.7,7.16,156.61253951527925,58.80535353535353,156.61253951527925,Unhealthy,2024-01-13,,,,
2024-01-13 06:00:00,4.0,64.55,69.01,1308.44,26.39,0.01,22.65,7.28,155.67281348788197,57.93424242424243,155.67281348788197,Unhealthy,2024-01-13,,,,
2024-01-13 07:00:00,4.0,69.24,74.94,1482.01,26.73,0.0,26.46,8.23,158.09441517386722,60.869292929292925,158.09441517386722,Unhealthy,2024-01-13,,,,
2024-01-13 08:00:00,5.0,77.04,84.28,1762.39,29.47,0.01,30.99,9.12,162.1218124341412,65.49212121212122,162.1218124341412,Unhealthy,2024-01-13,,,,
2024-01-13 09:00:00,5.0,81.62,89.93,1922.61,32.56,0.04,34.81,9.5,164.48661749209694,68.28858585858586,164.48661749209694,Unhealthy,2024-01-13,,,,
2024-01-13 10:00:00,5.0,83.38,91.86,1815.8,35.64,0.18,37.67,9.5,165.395363540569,69.24383838383838,165.395363540569,Unhealthy,2024-01-13,,,,
2024-01-13 11:00:00,5.0,80.6,88.06,1522.06,40.1,0.51,38.15,8.11,163.9599578503688,67.3630303030303,163.9599578503688,Unhealthy,2024-01-13,,,,
2024-01-13 12:00:00,5.0,81.3,88.77,1495.36,40.44,0.5,40.05,8.61,164.32139093782928,67.71444444444444,164.32139093782928,Unhealthy,2024-01-13,,,,
2024-01-13 13:00:00,5.0,83.1,90.59,1508.71,40.78,0.45,40.05,9.25,165.25079030558481,68.61525252525253,165.25079030558481,Unhealthy,2024-01-13,,,,
2024-01-13 14:00:00,5.0,86.26,93.83,1575.47,40.78,0.26,41.48,9.63,166.88240252897788,70.21888888888888,166.88240252897788,Unhealthy,2024-01-13,,,,
2024-01-13 15:00:00,5.0,92.39,100.21,1682.28,42.5,0.12,45.3,10.01,170.04752370916754,73.37666666666667,170.04752370916754,Unhealthy,2024-01-13,,,,
2024-01-13 16:00:00,5.0,99.31,107.11,1735.69,46.61,0.09,47.21,10.01,173.6205479452055,76.79181818181819,173.6205479452055,Unhealthy,2024-01-13,,,,
2024-01-13 17:00:00,5.0,101.84,108.95,1668.93,52.78,0.11,41.48,8.99,174.9268703898841,77.70252525252525,174.9268703898841,Unhealthy,2024-01-13,,,,
2024-01-13 18:00:00,5.0,105.52,112.22,1602.17,56.89,0.09,37.67,8.49,176.82697576396205,79.3210101010101,176.82697576396205,Unhealthy,2024-01-13,,,,
2024-01-13 19:00:00,5.0,115.3,122.18,1562.12,60.32,0.28,36.24,8.36,181.87671232876713,84.25070707070708,181.87671232876713,Unhealthy,2024-01-13,,,,
2024-01-13 20:00:00,5.0,129.81,137.34,1522.06,62.38,1.43,34.33,8.61,189.3687038988409,91.75414141414142,189.3687038988409,Unhealthy,2024-01-13,,,,
2024-01-13 21:00:00,5.0,142.67,151.57,1522.06,63.75,3.13,34.33,9.63,196.00874604847206,98.79727272727273,196.00874604847206,Unhealthy,2024-01-13,,,,
2024-01-13 22:00:00,5.0,153.52,163.7,1575.47,65.12,3.49,36.72,11.02,203.9927927927928,105.3060606060606,203.9927927927928,Very Unhealthy,2024-01-13,,,,
2024-01-13 23:00:00,5.0,169.03,181.39,1869.2,65.8,0.79,37.67,14.69,219.36306306306307,114.06171717171716,219.36306306306307,Very Unhealthy,2024-01-13,,,,
2024-01-14 00:00:00,5.0,181.07,194.64,2189.64,61.69,0.02,33.38,17.99,231.2945945945946,120.61979797979797,231.2945945945946,Very Unhealthy,2024-01-14,,,,
2024-01-14 01:00:00,5.0,183.1,196.48,2269.74,55.52,0.0,29.33,21.03,233.30630630630628,121.53050505050504,233.30630630630628,Very Unhealthy,2024-01-14,,,,
2024-01-14 02:00:00,5.0,181.92,195.11,2243.04,49.35,0.0,26.46,21.79,232.13693693693693,120.85242424242425,232.13693693693693,Very Unhealthy,2024-01-14,,,,
2024-01-14 03:00:00,5.0,173.7,185.9,2082.82,45.24,0.0,23.37,16.72,223.99099099099098,116.2939393939394,223.99099099099098,Very Unhealthy,2024-01-14,,,,
2024-01-14 04:00:00,5.0,158.91,168.48,1815.8,43.53,0.02,23.13,12.29,209.33423423423423,107.67191919191919,209.33423423423423,Very Unhealthy,2024-01-14,,,,
2024-01-14 05:00:00,5.0,144.27,151.7,1522.06,45.24,0.26,24.08,9.63,196.83487881981034,98.86161616161615,196.83487881981034,Unhealthy,2024-01-14,,,,
2024-01-14 06:00:00,5.0,140.92,148.57,1455.31,46.61,0.53,25.03,9.63,195.10516332982087,97.31242424242424,195.10516332982087,Unhealthy,2024-01-14,,,,
2024-01-14 07:00:00,5.0,148.03,157.54,1668.93,50.04,0.19,30.04,11.02,198.77629083245523,102.25717171717172,198.77629083245523,Unhealthy,2024-01-14,,,,
2024-01-14 08:00:00,5.0,157.44,169.04,2109.53,54.84,0.08,37.67,12.03,207.87747747747747,107.9490909090909,207.87747747747747,Very Unhealthy,2024-01-14,,,,
2024-01-14 09:00:00,5.0,156.77,169.32,2349.85,59.63,0.37,42.92,12.03,207.21351351351353,108.08767676767677,207.21351351351353,Very Unhealthy,2024-01-14,,,,
2024-01-14 10:00:00,5.0,144.79,156.98,2136.23,63.06,1.06,48.16,11.91,197.10337197049526,101.97999999999999,197.10337197049526,Unhealthy,2024-01-14,,,,
2024-01-14 11:00:00,5.0,91.96,99.82,1255.04,61.01,17.34,40.53,7.6,169.8255005268704,73.18363636363637,169.8255005268704,Unhealthy,2024-01-14,,,,
2024-01-14 12:00:00,4.0,72.65,79.38,1081.47,56.21,23.25,40.53,7.79,159.85511064278188,63.06686868686869,159.85511064278188,Unhealthy,2024-01-14,,,,
2024-01-14 13:00:00,4.0,65.17,71.32,1068.12,56.21,20.56,41.48,8.49,155.99293993677554,59.07757575757576,155.99293993677554,Unhealthy,2024-01-14,,,,
2024-01-14 14:00:00,4.0,62.28,68.64,1081.47,56.21,19.49,43.87,9.5,154.50073761854583,57.751111111111115,154.50073761854583,Unhealthy,2024-01-14,,,,
2024-01-14 15:00:00,4.0,61.58,68.68,1081.47,59.63,15.2,45.3,10.13,154.13930453108534,57.77090909090909,154.13930453108534,Unhealthy,2024-01-14,,,,
