UTC Time,Local Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed,
2025-06-11T21:00:00,6/12/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,120.8,10,60,51.3,,55,100,0,1003,79,28.5,0,2.4,33
2025-06-11T22:00:00,6/12/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,121,119.6,9.3,62.3,53.8,,54,99,0,1003,76,29.1,0,2,32
2025-06-11T23:00:00,6/12/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,126,118.5,8.7,64.7,56.3,,53,99,0,1003,73,29.8,0.7,2.4,30
2025-06-12T00:00:00,6/12/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,131,117.3,8,67,58.8,,52,100,1,1003,71,30.4,0.8,2.8,31.33
2025-06-12T01:00:00,6/12/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,124,110.3,7,79,55.4,,57,99,0.25,1003,68,31,1.3,3.2,31
2025-06-12T02:00:00,6/12/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,134,103.3,6,91,60,,62,100,0,1003,66,31.6,2.1,4.4,34.33
2025-06-12T03:00:00,6/12/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,96.3,5,103,48.8,,67,50,0,1003,63,32.2,2.9,3,37
2025-06-12T04:00:00,6/12/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,89.5,4.7,106.7,32.5,,66.3,58,0,1003,62,33,3.7,3,41
2025-06-12T05:00:00,6/12/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,82.7,4.3,110.3,31.3,,65.7,66,0,1002,61,33.7,3.8,3,43
2025-06-12T06:00:00,6/12/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,75.9,4,114,15,,65,75,0,1001,60,34.5,3.5,3,45
2025-06-12T07:00:00,6/12/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,53.9,5,77.7,27.5,,43.7,75,0,1001,68,32.5,2.8,2.66,47
2025-06-12T08:00:00,6/12/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,10,6,41.5,37.5,,22.3,75,0,1000,78,30.6,2,2.33,44.33
2025-06-12T09:00:00,6/12/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,172,10,7,5.2,172,,1,75,0,1000,88,28.6,1.2,2,48
2025-06-12T10:00:00,6/12/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,222,10,9.7,4.2,222,,33,83,0.25,1000,89,28.7,0.8,2,39
2025-06-12T11:00:00,6/12/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,162,10,12.3,3,162,,33,91,1,1001,89,28.9,0.6,2,26
2025-06-12T12:00:00,6/12/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,113.8,15,63,50,,74,100,0,1001,90,29,0,2,25
2025-06-12T13:00:00,6/12/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,1114,247,18.6,136.5,,76,87,0.25,1001,91,28.7,0,1.33,15
2025-06-12T14:00:00,6/12/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,2117,239,29.2,68,,116,75,0.25,1002,92,28.5,0,0.66,22
2025-06-12T15:00:00,6/12/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,114,2117,231,25.9,66,,121,62,0.5,1002,94,28.2,0,1.6,30
2025-06-12T16:00:00,6/12/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,114,1442.3,157.7,36.3,57.7,,100,66,0.25,1002,93,27.9,0,0.33,172
2025-06-12T17:00:00,6/13/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,202,69,20.5,76,,79,70,0.25,1002,92,27.5,0,0.66,222
2025-06-12T18:00:00,6/13/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,92.8,11,57,41,,58,75,0.5,1002,90,27.2,0,1,162
2025-06-12T19:00:00,6/13/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,202,39,21.6,66,,54.3,58,0.5,1002,91,27.1,0,0.66,50
2025-06-12T20:00:00,6/13/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,87.3,9.7,57.7,31,,50.7,41,0.25,1002,92,26.9,0,0.33,27
2025-06-12T21:00:00,6/13/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,84.6,9,58,26,,47,25,0.25,1002,92,26.8,0,3.2,46
2025-06-12T22:00:00,6/13/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,82.7,8.3,59.3,55,,49,29,1.25,1002,92,26.9,0,1,40.5
2025-06-12T23:00:00,6/13/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,80.7,7.7,60.7,52.5,,51,33,0,1002,92,26.9,0.6,2,40.67
2025-06-13T00:00:00,6/13/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,78.8,7,62,21,,53,37,0.25,1003,93,27,0.8,3,37
2025-06-13T01:00:00,6/13/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,55.9,6,76,50,,60,50,0.5,1003,86,28.2,1.3,3,41
2025-06-13T02:00:00,6/13/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,32.9,5,90,47.5,,67,62,0.5,1003,81,29.5,2.1,3,32
2025-06-13T03:00:00,6/13/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,10,4,104,32.5,,74,75,0,1003,75,30.7,2.9,3,31
2025-06-13T04:00:00,6/13/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,27.1,3.7,112.3,26.7,,71,75,0,1002,69,31.7,3.5,3,26
2025-06-13T05:00:00,6/13/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,10,3.3,120.7,15,,68,75,0,1001,63,32.6,3.7,3,44
2025-06-13T06:00:00,6/13/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,61.3,3,129,15,,65,75,0,1001,58,33.6,3.5,3,42
2025-06-13T07:00:00,6/13/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,63,3.3,122,15,,59.7,79,0.75,1000,58,33.6,2.9,3,21
2025-06-13T08:00:00,6/13/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,64.8,3.7,115,15,,54.3,83,1,999,58,33.6,2.2,3,40
2025-06-13T09:00:00,6/13/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,66.5,4,108,15,,49,87,1,998,59,33.6,1.3,3,38
2025-06-13T10:00:00,6/13/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,80.3,7.7,96,26.7,,56.3,66,0.5,998,60,33,0.8,2.66,26
2025-06-13T11:00:00,6/13/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,94.2,11.3,84,21.3,,63.7,45,0,999,61,32.3,0.7,2.33,22
2025-06-13T12:00:00,6/13/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,108,15,72,50,,71,25,0,999,62,31.7,0,2,12
2025-06-13T13:00:00,6/13/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,443.3,84.3,55.9,32.5,,82.3,45,0,1000,65,31.2,0,1.33,14
2025-06-13T14:00:00,6/13/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,2117,200,28.1,37,,105,66,0,1001,68,30.8,0,0.66,14.33
2025-06-13T15:00:00,6/13/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,1114,223,23.8,36,,105,87,0,1002,71,30.3,0,2,14.67
2025-06-13T16:00:00,6/13/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,2218,208,21.6,29,,110,83,0,1001,74,30.1,0,1,15
2025-06-13T17:00:00,6/14/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,2117,193,25.9,25,,105,79,0,1001,76,29.9,0,2,26.67
2025-06-13T18:00:00,6/14/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,104.5,15,57,64,,62,75,0,1000,79,29.7,0,3,17
2025-06-13T19:00:00,6/14/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,103.1,14.3,57.3,38.8,,59,83,0,1000,79,29.4,0,3,50
2025-06-13T20:00:00,6/14/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,101.7,13.7,57.7,38.8,,56,91,0,1000,79,29,0,3,26
2025-06-13T21:00:00,6/14/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,100.4,13,58,42.5,,53,100,0.5,1000,79,28.7,0,3,20
2025-06-13T22:00:00,6/14/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,105.4,13,58.7,42.5,,53.7,95,0.5,1001,80,28.9,0,2.66,20.5
2025-06-13T23:00:00,6/14/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,110.5,13,59.3,36.3,,54.3,91,0,1001,81,29.1,1.4,2.33,16
2025-06-14T00:00:00,6/14/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,115.6,13,60,32,,55,87,0,1001,81,29.3,2.1,2,17.5
2025-06-14T01:00:00,6/14/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,102.7,10,80,36.3,,61,62,0,1001,73,30.7,3.3,2,63
2025-06-14T02:00:00,6/14/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,89.9,7,100,23.3,,67,37,0,1001,66,32.1,5.5,2,31
2025-06-14T03:00:00,6/14/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,77,4,120,19,,73,12,0,1001,59,33.5,6.3,2,31
2025-06-14T04:00:00,6/14/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,74.9,3.7,127,19,,67.7,12,0,1001,56,34.2,7.7,2,34
2025-06-14T05:00:00,6/14/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,72.8,3.3,134,19,,62.3,12,0,1000,54,34.8,6.9,2,34
2025-06-14T06:00:00,6/14/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,70.6,3,141,19,,57,12,0,1000,52,35.5,5.9,2,29
2025-06-14T07:00:00,6/14/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,76.5,4,145.7,21,,55,12,0,999,52,35.7,3.4,2,32
2025-06-14T08:00:00,6/14/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,82.3,5,150.3,23,,53,12,0,998,51,36,2.5,2,29
2025-06-14T09:00:00,6/14/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,88.1,6,155,25,,51,12,0,998,51,36.2,1.4,2,23.33
2025-06-14T10:00:00,6/14/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,109.7,10.3,152,32,,68.7,14,0,998,56,35.3,0.8,2,19
2025-06-14T11:00:00,6/14/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,131.3,14.7,149,30,,86.3,16,0,998,61,34.4,0.7,2,18.67
2025-06-14T12:00:00,6/14/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,152.9,19,146,46,,104,18,0,999,67,33.5,0,2,18.33
2025-06-14T13:00:00,6/14/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,1461.5,200,39.5,72,,155.5,20,0,999,70,32.5,0,2,18
2025-06-14T14:00:00,6/14/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,235,2520,270,28.1,152,,37,22,0,1000,73,31.5,0,2,20.33
2025-06-14T15:00:00,6/14/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,239,2520,293,24.9,160,,37,25,0,1001,76,30.5,0,2,22.67
2025-06-14T16:00:00,6/14/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,269,2520,239,25.9,158,,37,25,0,1000,79,30,0,2,25
2025-06-14T17:00:00,6/15/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,197,2385.3,195,29.9,122.7,,40.3,25,0,1000,82,29.6,0,2,32
2025-06-14T18:00:00,6/15/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,2318,146,32.4,104,,42,25,0,1000,85,29.1,0,2,24
2025-06-14T19:00:00,6/15/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,2218,146,25.9,66,,37,94,0,1000,87,28.9,0,1.66,46
2025-06-14T20:00:00,6/15/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,196,918.2,70.7,34.1,101.3,,61.3,96,0,1000,89,28.8,0,1.33,39
2025-06-14T21:00:00,6/15/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,205,218.3,33,35,100,,71,95,0,1000,91,28.6,0,1,119
2025-06-14T22:00:00,6/15/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,199,213,30.7,44,95.3,,76.3,97,0,1000,90,29,0,1,122.5
2025-06-14T23:00:00,6/15/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,207.8,28.3,53,90.7,,81.7,99,0,1001,90,29.3,0.7,1,145
2025-06-15T00:00:00,6/15/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,185,202.5,26,62,86,,87,95,0,1001,90,29.7,0.9,1,90.83
2025-06-15T01:00:00,6/15/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,191.4,21,116.3,78,,105,97,0,1001,83,30.9,1.4,1.33,75
2025-06-15T02:00:00,6/15/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,180.3,16,170.7,70,,123,95,0,1002,77,32,2.3,1.66,40
2025-06-15T03:00:00,6/15/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,159,169.2,11,225,62,,141,78,0,1002,71,33.2,4.3,2,89.67
2025-06-15T04:00:00,6/15/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,164,10.3,223,57.3,,127.7,43,0,1001,66,34.3,8,2,97
2025-06-15T05:00:00,6/15/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,147,158.7,9.7,221,52.7,,114.3,50,0,1000,61,35.5,7.9,2,92
2025-06-15T06:00:00,6/15/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,134,153.5,9,219,48,,101,25,0,1000,56,36.6,7.8,2,87
2025-06-15T07:00:00,6/15/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,101,2419,170,164,30,,37,37,0,999,55,36.9,5.7,2,82
2025-06-15T08:00:00,6/15/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,46,2419,177,76,30,,32,50,0,999,54,37.1,3.1,2,75.33
2025-06-15T09:00:00,6/15/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,46,2419,177,76,30,,32,62,0,998,53,37.4,1.5,2,68.67
2025-06-15T10:00:00,6/15/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,73,2419,177,76,30,,32,66,0,1000,57,35.5,0.9,2.33,62
2025-06-15T11:00:00,6/15/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,46,2419,177,76,30,,32,70,2,1001,62,33.5,0.7,2.66,57.33
2025-06-15T12:00:00,6/15/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,187.9,26,96,42.5,,121,75,11.25,1003,68,31.6,0,3,52.67
2025-06-15T13:00:00,6/15/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,10,79,68,38.8,,117.3,83,10.5,1003,75,29.7,0,2.33,48
2025-06-15T14:00:00,6/15/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,1360.5,154,27,54,,37,91,6,1004,84,27.7,0,1.66,12
2025-06-15T15:00:00,6/15/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,706,185,11.9,51,,110,100,5.5,1005,94,25.8,0,1,11
2025-06-15T16:00:00,6/15/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,534.7,132.3,21.3,23.8,,101.3,100,3.25,1004,94,25.7,0,0.66,11
2025-06-15T17:00:00,6/16/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,363.3,79.7,30.6,35.3,,92.7,100,3.25,1004,94,25.6,0,0.33,22.5
2025-06-15T18:00:00,6/16/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,192,27,40,27.5,,84,100,1.5,1003,93,25.5,0,1.2,11
2025-06-15T19:00:00,6/16/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,184.4,26.7,38.3,31.3,,78,100,1.25,1004,93,25.7,0,1.6,34
2025-06-15T20:00:00,6/16/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,148,176.8,26.3,36.7,55.2,,72,100,0.75,1004,94,25.9,0,1.2,31
2025-06-15T21:00:00,6/16/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,169.2,26,35,69,,66,100,0.25,1004,94,26.1,0,1.2,21
2025-06-15T22:00:00,6/16/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,156,160.9,23.3,43.3,60.3,,64,100,0,1004,92,26.3,0,0.8,18
2025-06-15T23:00:00,6/16/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,152.5,20.7,51.7,51.7,,62,100,0.75,1004,90,26.6,0.7,0.8,19
2025-06-16T00:00:00,6/16/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,144.1,18,60,43,,60,100,1,1004,88,26.8,0.8,1.2,20.67
2025-06-16T01:00:00,6/16/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,801.8,99.3,51.2,42.5,,91,100,1.5,1005,86,27.5,1.3,0.66,22
2025-06-16T02:00:00,6/16/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,1459.4,180.7,42.3,40,,122,100,2.25,1005,84,28.3,2,1.33,25
2025-06-16T03:00:00,6/16/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,2117,262,33.5,12,,153,100,2.75,1005,81,29,2.9,2,53.33
2025-06-16T04:00:00,6/16/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,1915,293,37.8,15,,153,95,2.25,1004,81,29,3.6,2,69
2025-06-16T05:00:00,6/16/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,57,1982.3,272,32.1,15.3,,153,91,2.5,1004,81,29,3.7,2,60
2025-06-16T06:00:00,6/16/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,1915,277,31.4,17,,153,87,1.75,1003,80,29,3.5,2,51
2025-06-16T07:00:00,6/16/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,1915,277,24.9,21,,153,87,1,1003,79,29.4,2.8,2,42
2025-06-16T08:00:00,6/16/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,721.6,101,129.1,32.5,,113,87,0.5,1002,78,29.9,2,2,34
2025-06-16T09:00:00,6/16/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,105,124.9,13,178,36.3,,93,87,0,1002,76,30.3,1.3,2,32
2025-06-16T10:00:00,6/16/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,139.1,15,159.3,43.8,,93,79,0,1002,80,28.9,0.8,1.66,12
2025-06-16T11:00:00,6/16/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,101,153.3,17,140.7,44.6,,93,70,0.25,1003,83,27.6,0.7,1.33,15
2025-06-16T12:00:00,6/16/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,167.5,19,122,48.8,,93,62,1.25,1004,87,26.2,0,1,15.33
2025-06-16T13:00:00,6/16/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,176.2,20,110.3,40,,96,75,2.5,1004,90,26.3,0,1,17
2025-06-16T14:00:00,6/16/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,185,21,98.7,36.3,,99,87,2.5,1004,92,26.4,0,1,19.5
2025-06-16T15:00:00,6/16/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,193.8,22,87,33.8,,102,100,2.25,1005,94,26.5,0,1,26
2025-06-16T16:00:00,6/16/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,126,187.7,22.3,80.3,49.8,,92,100,1.5,1005,94,26.5,0,0.66,29
2025-06-16T17:00:00,6/17/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,181.7,22.7,73.7,65.9,,82,100,0.5,1005,94,26.5,0,0.33,35
2025-06-16T18:00:00,6/17/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,184,175.7,23,67,82,,72,100,0.5,1005,94,26.5,0,1.6,35.67
2025-06-16T19:00:00,6/17/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,159.5,22.7,61,36.3,,61.3,100,0.5,1004,94,26.6,0,1.6,39
2025-06-16T20:00:00,6/17/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,143.4,22.3,55,40,,50.7,100,0.5,1004,94,26.8,0,1.6,32
2025-06-16T21:00:00,6/17/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,127.2,22,49,48.8,,40,100,0,1004,94,26.9,0,1.6,29
2025-06-16T22:00:00,6/17/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,118.1,21,52,62.5,,43.7,100,0,1004,94,27,0,1.6,27
2025-06-16T23:00:00,6/17/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,108.9,20,55,63.8,,47.3,100,0,1004,94,27.2,0.7,1.6,45
2025-06-17T00:00:00,6/17/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,99.8,19,58,41,,51,100,1,1004,94,27.3,0.9,1.2,63
2025-06-17T01:00:00,6/17/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,101.7,16.7,80.7,62.5,,57.3,100,1,1004,92,27.8,1.4,1.6,81
2025-06-17T02:00:00,6/17/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,103.7,14.3,103.3,63.8,,63.7,100,1.25,1004,91,28.3,2.1,2,29
2025-06-17T03:00:00,6/17/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,105.6,12,126,76.3,,70,100,2,1005,90,28.8,3.1,1.6,32
2025-06-17T04:00:00,6/17/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,171,110.3,11,140.7,88.8,,75,91,4,1004,86,29.5,3.5,1.6,39
2025-06-17T05:00:00,6/17/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,115,10,155.3,68.8,,80,83,1.5,1004,83,30.3,3.7,2,50
2025-06-17T06:00:00,6/17/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,119.6,9,170,65,,85,75,0.25,1003,80,31,3.7,2.8,51
2025-06-17T07:00:00,6/17/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,138,123.3,10,172,58,,88,62,0,1002,75,32,2.8,0.66,40
2025-06-17T08:00:00,6/17/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,130,127,11,174,51,,91,50,0,1002,70,33,2,1.33,50
2025-06-17T09:00:00,6/17/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,130.7,12,176,44,,94,37,0,1001,66,34,1.3,2,51
2025-06-17T10:00:00,6/17/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,148,144.7,16.3,148,53.7,,92,37,0,1001,68,33.4,0.8,2.33,61
2025-06-17T11:00:00,6/17/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,158.7,20.7,120,63.3,,90,37,0,1001,71,32.8,0.6,2.66,71
2025-06-17T12:00:00,6/17/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,172,172.7,25,92,73,,88,37,1,1002,73,32.2,0,3,55
2025-06-17T13:00:00,6/17/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,54,518.5,86,68.2,17.5,,86.7,54,1.75,1002,76,30.9,0,2.66,52
2025-06-17T14:00:00,6/17/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,1411,200,42.2,138,,89,70,2,1003,79,29.7,0,2.33,49.33
2025-06-17T15:00:00,6/17/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,1210,208,20.5,92,,84,87,1.75,1004,82,28.4,0,2,46.67
2025-06-17T16:00:00,6/17/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,806,77,10.8,72,,78,87,0.75,1004,82,28.3,0,2,44
2025-06-17T17:00:00,6/18/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,302,85,19.5,56,,72,87,0,1004,82,28.3,0,2,53.33
2025-06-17T18:00:00,6/18/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,199,159.3,27,48,95,,66,87,0,1003,82,28.2,0,2,62.67
2025-06-17T19:00:00,6/18/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,187,147.5,25,50,85.7,,62.3,83,0.25,1003,84,27.9,0,2,72
2025-06-17T20:00:00,6/18/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,135.6,23,52,76.3,,58.7,79,0,1003,86,27.6,0,2,14
2025-06-17T21:00:00,6/18/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,164,123.7,21,54,67,,55,75,0,1003,88,27.3,0,2,87
2025-06-17T22:00:00,6/18/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,131.9,22,51.3,66.7,,63.7,79,0,1003,87,27.7,0,2,58
2025-06-17T23:00:00,6/18/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,162,140.1,23,48.7,66.3,,72.3,83,0,1003,86,28,0.6,2,35
2025-06-18T00:00:00,6/18/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,161,148.2,24,46,66,,81,87,0,1004,85,28.4,0.8,2,24
2025-06-18T01:00:00,6/18/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,146.3,20,81.7,60.7,,86.7,87,0,1004,80,29.5,1.3,2.33,92
