UTC Time,Local Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2025-03-24T21:00:00,2025-03-25 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,194.9,13.8,43.0,32.4,30.6,25.8,100,0.25,1007,90,20.6,0.0,1.0
2025-03-24T22:00:00,2025-03-25 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,99,183.6,13.02,46.7,36.6,35.0,27.18,75,0.75,1008,92,20.6,0.0,0.66
2025-03-24T23:00:00,2025-03-25 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,111,172.4,12.18,50.3,40.8,39.4,28.62,50,1.25,1008,93,20.5,0.0,0.33
2025-03-25T00:00:00,2025-03-25 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,121,161.1,11.4,54.0,45.0,43.8,30.0,25,1.5,1009,95,20.5,0.7,1.6
2025-03-25T01:00:00,2025-03-25 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,147.7,10.02,67.3,48.78,39.0,29.4,50,1.25,1009,91,21.2,1.0,0.33
2025-03-25T02:00:00,2025-03-25 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,116,134.2,8.58,80.7,51.78,41.4,28.8,75,1.0,1009,88,21.9,1.7,0.66
2025-03-25T03:00:00,2025-03-25 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,120.8,7.2,94.0,69.78,55.8,28.2,100,0.5,1010,84,22.6,2.5,1.0
2025-03-25T04:00:00,2025-03-25 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,122.9,6.0,116.3,75.78,60.6,32.4,98,0.0,1009,79,23.6,3.3,1.33
2025-03-25T05:00:00,2025-03-25 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,125.1,4.8,138.7,73.74,59.0,36.6,94,0.0,1007,75,24.7,3.9,1.66
2025-03-25T06:00:00,2025-03-25 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,127.2,3.6,161.0,75.78,60.6,40.8,96,0.0,1006,70,25.7,3.5,2.0
2025-03-25T07:00:00,2025-03-25 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,126.4,4.02,164.0,78.78,63.0,42.18,27,0.25,1005,69,26.3,6.6,2.0
2025-03-25T08:00:00,2025-03-25 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,158,125.7,4.38,167.0,85.74,68.6,43.62,30,0.75,1004,68,26.8,4.4,2.0
2025-03-25T09:00:00,2025-03-25 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,124.9,4.8,170.0,90.78,72.6,45.0,31,1.0,1004,68,27.4,2.7,2.0
2025-03-25T10:00:00,2025-03-25 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,10.0,87.6,146.0,78.0,73.8,42.18,26,1.5,1004,70,26.8,1.9,1.66
2025-03-25T11:00:00,2025-03-25 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,129.2,9.18,122.0,53.88,47.0,39.42,24,1.5,1004,73,26.3,1.7,1.33
2025-03-25T12:00:00,2025-03-25 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,97,131.3,11.4,98.0,35.4,34.2,36.6,8,1.75,1004,75,25.7,0.0,1.0
2025-03-25T13:00:00,2025-03-25 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,132.9,12.0,85.7,31.2,29.6,34.98,5,0.5,1005,77,24.9,0.0,1.33
2025-03-25T14:00:00,2025-03-25 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,134.4,12.6,73.3,27.0,25.0,33.42,6,0.0,1006,79,24.1,0.0,1.66
2025-03-25T15:00:00,2025-03-25 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,136.0,13.2,61.0,22.8,20.4,31.8,100,0.0,1007,81,23.3,0.0,2.0
2025-03-25T16:00:00,2025-03-25 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,140.3,13.38,56.7,23.58,21.2,31.38,100,0.0,1007,85,22.9,0.0,2.0
2025-03-25T17:00:00,2025-03-26 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,144.5,13.62,52.3,24.42,22.0,31.02,100,0.0,1006,88,22.4,0.0,2.0
2025-03-25T18:00:00,2025-03-26 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,148.8,13.8,48.0,25.2,22.8,30.6,100,0.0,1006,92,22.0,0.0,2.0
2025-03-25T19:00:00,2025-03-26 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,143.6,13.62,48.3,25.38,22.8,31.62,100,0.0,1005,92,21.8,0.0,2.33
2025-03-25T20:00:00,2025-03-26 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,138.3,13.38,48.7,25.62,22.8,32.58,100,0.0,1005,93,21.6,0.0,2.66
2025-03-25T21:00:00,2025-03-26 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,133.1,13.2,49.0,25.8,22.8,33.6,100,0.0,1004,94,21.4,0.0,3.0
2025-03-25T22:00:00,2025-03-26 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,125.1,12.0,52.3,30.48,25.8,31.02,100,0.0,1005,93,21.5,0.0,2.33
2025-03-25T23:00:00,2025-03-26 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,117.1,10.8,55.7,33.78,27.0,28.38,100,0.0,1005,92,21.7,0.7,1.66
2025-03-26T00:00:00,2025-03-26 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,109.1,9.6,59.0,39.78,31.8,25.8,100,0.0,1006,92,21.8,0.7,1.0
2025-03-26T01:00:00,2025-03-26 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,97,102.3,8.4,71.3,42.78,34.2,25.38,100,0.0,1006,90,22.1,1.0,1.33
2025-03-26T02:00:00,2025-03-26 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,95.5,7.2,83.7,53.28,42.6,25.02,100,0.0,1007,88,22.5,1.7,1.66
2025-03-26T03:00:00,2025-03-26 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,88.7,6.0,96.0,53.28,42.6,24.6,100,0.0,1007,86,22.8,2.5,2.0
2025-03-26T04:00:00,2025-03-26 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,128,88.9,4.98,110.3,58.26,46.6,24.78,95,0.0,1006,84,23.5,3.3,2.33
2025-03-26T05:00:00,2025-03-26 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,89.1,4.02,124.7,63.78,51.0,25.02,91,0.0,1005,82,24.3,4.6,2.66
2025-03-26T06:00:00,2025-03-26 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,148,89.3,3.0,139.0,68.28,54.6,25.2,87,0.0,1004,80,25.0,8.2,3.0
2025-03-26T07:00:00,2025-03-26 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,91.4,3.6,136.3,71.28,57.0,24.6,91,0.0,1003,79,25.1,7.5,2.66
2025-03-26T08:00:00,2025-03-26 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,93.6,4.2,133.7,66.78,53.4,24.0,95,0.0,1002,78,25.1,4.6,2.33
2025-03-26T09:00:00,2025-03-26 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,95.7,4.8,131.0,66.78,53.4,23.4,100,0.0,1001,78,25.2,2.9,2.0
2025-03-26T10:00:00,2025-03-26 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,122,94.9,6.6,113.0,53.28,44.0,23.4,100,0.0,1002,79,24.9,2.0,2.33
2025-03-26T11:00:00,2025-03-26 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,121,94.2,8.4,95.0,54.78,43.8,23.4,100,0.0,1002,80,24.6,1.8,2.66
2025-03-26T12:00:00,2025-03-26 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,93.4,10.2,77.0,26.4,25.2,23.4,100,0.0,1002,81,24.3,0.0,3.0
2025-03-26T13:00:00,2025-03-26 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,94.3,10.38,72.3,24.42,23.0,25.02,100,0.0,1002,83,24.0,0.0,3.0
2025-03-26T14:00:00,2025-03-26 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,95.3,10.62,67.7,22.38,20.8,26.58,100,0.0,1003,85,23.7,0.0,3.0
2025-03-26T15:00:00,2025-03-26 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,96.3,10.8,63.0,20.4,18.6,28.2,100,0.0,1004,87,23.4,0.0,3.0
2025-03-26T16:00:00,2025-03-26 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,97.3,10.98,60.7,21.0,19.0,28.2,100,0.0,1003,89,23.1,0.0,3.0
2025-03-26T17:00:00,2025-03-27 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,98.2,11.22,58.3,21.6,19.4,28.2,100,0.0,1003,91,22.8,0.0,3.0
2025-03-26T18:00:00,2025-03-27 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,99.2,11.4,56.0,22.2,19.8,28.2,100,0.0,1003,93,22.5,0.0,3.0
2025-03-26T19:00:00,2025-03-27 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,97.9,10.98,56.0,21.78,19.6,27.18,100,0.0,1002,92,22.5,0.0,2.33
2025-03-26T20:00:00,2025-03-27 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,96.5,10.62,56.0,47.28,37.8,26.22,100,1.75,1002,92,22.6,0.0,1.66
2025-03-26T21:00:00,2025-03-27 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,95.1,10.2,56.0,21.0,19.2,25.2,100,2.0,1002,91,22.6,0.0,1.0
2025-03-26T22:00:00,2025-03-27 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,94.9,9.78,57.0,27.24,23.4,24.78,91,2.0,1002,93,22.5,0.0,0.66
2025-03-26T23:00:00,2025-03-27 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,94.7,9.42,58.0,40.5,32.4,24.42,83,2.0,1003,95,22.3,0.6,0.33
2025-03-27T00:00:00,2025-03-27 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,94.5,9.0,59.0,39.78,31.8,24.0,75,0.75,1003,96,22.2,0.7,2.4
2025-03-27T01:00:00,2025-03-27 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,97.1,8.22,71.7,38.28,30.6,21.78,75,0.0,1003,96,22.6,1.0,1.0
2025-03-27T02:00:00,2025-03-27 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,99.6,7.38,84.3,38.28,30.6,19.62,75,0.0,1004,96,23.0,1.8,2.0
2025-03-27T03:00:00,2025-03-27 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,102.1,6.6,97.0,38.28,30.6,17.4,75,0.0,1004,96,23.4,2.7,3.0
2025-03-27T04:00:00,2025-03-27 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,112.1,5.4,126.3,40.26,32.2,18.78,83,0.0,1003,92,24.1,5.6,3.0
2025-03-27T05:00:00,2025-03-27 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,122.0,4.2,155.7,38.28,30.6,20.22,91,0.0,1002,88,24.7,10.8,3.0
2025-03-27T06:00:00,2025-03-27 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,131.9,3.0,185.0,44.28,35.4,21.6,100,0.0,1001,85,25.4,9.7,3.0
2025-03-27T07:00:00,2025-03-27 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,137.5,3.6,183.7,41.28,33.0,24.0,100,0.0,1000,85,25.5,7.3,3.0
2025-03-27T08:00:00,2025-03-27 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,143.2,4.2,182.3,41.28,33.0,26.4,100,0.0,999,85,25.6,5.3,3.0
2025-03-27T09:00:00,2025-03-27 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,148.8,4.8,181.0,44.28,35.4,28.8,100,0.0,999,85,25.7,3.4,3.0
2025-03-27T10:00:00,2025-03-27 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,157.2,7.2,159.0,47.28,37.8,29.4,100,0.0,999,86,25.3,2.0,2.66
2025-03-27T11:00:00,2025-03-27 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,165.5,9.6,137.0,47.28,37.8,30.0,100,0.0,1000,87,24.9,2.0,2.33
2025-03-27T12:00:00,2025-03-27 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,173.9,12.0,115.0,53.28,42.6,30.6,100,0.0,1000,88,24.5,0.0,2.0
2025-03-27T13:00:00,2025-03-27 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,121,178.6,12.18,101.3,54.78,43.8,31.2,100,0.0,1001,89,24.4,0.0,1.33
2025-03-27T14:00:00,2025-03-27 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,116,183.3,12.42,87.7,51.78,41.4,31.8,100,0.0,1002,90,24.4,0.0,0.66
2025-03-27T15:00:00,2025-03-27 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,187.9,12.6,74.0,48.78,39.0,32.4,100,0.0,1002,91,24.3,0.0,2.8
2025-03-27T16:00:00,2025-03-27 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,108,180.3,11.82,71.0,47.76,38.2,30.0,100,0.0,1003,92,24.1,0.0,0.66
2025-03-27T17:00:00,2025-03-28 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,172.7,10.98,68.0,45.78,36.6,27.6,100,0.0,1003,93,23.8,0.0,1.33
2025-03-27T18:00:00,2025-03-28 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,165.2,10.2,65.0,45.78,36.6,25.2,100,0.0,1003,94,23.6,0.0,2.0
2025-03-27T19:00:00,2025-03-28 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,158.0,10.02,63.0,40.5,32.4,23.82,29,0.0,1003,92,24.0,0.0,1.2
2025-03-27T20:00:00,2025-03-28 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,150.8,9.78,61.0,44.28,35.4,22.38,51,0.0,1003,90,24.4,0.0,1.6
2025-03-27T21:00:00,2025-03-28 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,143.6,9.6,59.0,47.28,37.8,21.0,57,0.0,1004,89,24.9,0.0,1.2
2025-03-27T22:00:00,2025-03-28 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,113,153.7,10.2,55.0,50.28,40.2,23.22,100,0.0,1004,87,25.3,0.0,2.0
2025-03-27T23:00:00,2025-03-28 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,116,163.8,10.8,51.0,51.78,41.4,25.38,100,0.0,1004,85,25.7,0.6,2.4
2025-03-28T00:00:00,2025-03-28 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,124,173.9,11.4,47.0,56.28,45.0,27.6,100,0.0,1004,83,26.1,0.7,2.4
2025-03-28T01:00:00,2025-03-28 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,116,159.5,10.38,64.0,51.78,41.4,28.2,100,0.0,1004,82,26.5,1.0,2.0
2025-03-28T02:00:00,2025-03-28 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,145.1,9.42,81.0,48.78,39.0,28.8,100,0.0,1005,80,26.9,1.7,1.6
2025-03-28T03:00:00,2025-03-28 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,113,130.7,8.4,98.0,50.28,40.2,29.4,100,0.0,1005,78,27.4,2.5,1.2
2025-03-28T04:00:00,2025-03-28 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,116,132.3,7.62,109.3,51.78,41.4,27.78,100,0.0,1005,77,27.8,3.2,1.2
2025-03-28T05:00:00,2025-03-28 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,113,133.8,6.78,120.7,50.28,40.2,26.22,100,0.0,1005,75,28.2,3.4,0.8
2025-03-28T06:00:00,2025-03-28 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,135.4,6.0,132.0,37.8,35.4,24.6,87,0.0,1006,74,28.6,3.2,2.0
2025-03-28T07:00:00,2025-03-28 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,105,10.0,6.0,15.7,37.2,37.2,4.8,87,0.0,1005,74,28.5,2.7,2.0
2025-03-28T08:00:00,2025-03-28 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,113,10.0,6.0,12.9,48.0,40.2,4.2,87,0.0,1004,74,28.5,1.8,2.0
2025-03-28T09:00:00,2025-03-28 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,10.0,6.0,10.3,48.0,31.8,5.4,87,0.0,1004,74,28.4,1.4,2.0
2025-03-28T10:00:00,2025-03-28 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,49.5,8.4,30.8,42.42,31.0,13.98,66,0.0,1004,77,27.7,1.6,2.0
2025-03-28T11:00:00,2025-03-28 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,88.9,10.8,51.4,36.78,30.2,22.62,45,0.0,1005,81,26.9,1.7,2.0
2025-03-28T12:00:00,2025-03-28 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,128.4,13.2,72.0,31.2,29.4,31.2,25,0.0,1005,84,26.2,0.0,2.0
2025-03-28T13:00:00,2025-03-28 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,10.0,11.82,7.6,43.2,42.6,3.6,50,0.333333343,1006,86,25.7,0.0,2.0
2025-03-28T14:00:00,2025-03-28 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,10.0,10.38,7.1,60.0,42.6,2.4,75,0.0,1007,89,25.1,0.0,2.0
2025-03-28T15:00:00,2025-03-28 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,10.0,9.0,3.0,64.8,55.8,3.0,100,0.0,1009,91,24.6,0.0,2.0
2025-03-28T16:00:00,2025-03-28 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,158,10.0,7.98,6.9,68.4,68.4,2.4,100,0.0,1009,91,24.5,0.0,1.66
2025-03-28T17:00:00,2025-03-29 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,158,10.0,7.02,2.5,72.0,69.0,3.78,100,0.0,1009,91,24.5,0.0,1.33
2025-03-28T18:00:00,2025-03-29 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,161,10.0,6.0,2.3,75.6,75.6,4.2,100,0.0,1009,91,24.4,0.0,1.0
2025-03-28T19:00:00,2025-03-29 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,166,10.0,5.4,3.2,84.0,84.0,0.6,100,0.0,1009,93,24.1,0.0,1.33
2025-03-28T20:00:00,2025-03-29 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,162,10.0,4.8,5.9,76.8,76.8,0.6,100,0.0,1009,94,23.9,0.0,1.66
2025-03-28T21:00:00,2025-03-29 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,10.0,4.2,4.3,63.6,63.6,0.6,100,0.0,1009,96,23.6,0.0,2.0
2025-03-28T22:00:00,2025-03-29 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,120,10.0,4.2,9.4,43.2,43.2,0.6,91,0.0,1010,92,21.7,0.0,2.66
2025-03-28T23:00:00,2025-03-29 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,116,58.2,4.2,48.8,46.68,41.6,19.02,83,0.0,1011,89,19.9,0.6,3.33
2025-03-29T00:00:00,2025-03-29 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,82.3,4.2,71.0,38.28,30.6,28.2,75,0.0,1013,85,18.0,0.7,4.0
2025-03-29T01:00:00,2025-03-29 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,84.6,4.38,71.3,36.0,28.8,30.18,83,0.0,1014,82,18.2,1.0,3.66
2025-03-29T02:00:00,2025-03-29 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,87.0,4.62,71.7,33.78,27.0,32.22,91,0.0,1015,78,18.5,1.7,3.33
2025-03-29T03:00:00,2025-03-29 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,89.3,4.8,72.0,31.5,25.2,34.2,100,0.0,1016,75,18.7,2.5,3.0
2025-03-29T04:00:00,2025-03-29 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,62.9,4.62,50.8,30.0,24.0,22.98,100,0.0,1016,75,18.4,3.2,3.0
2025-03-29T05:00:00,2025-03-29 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,36.4,4.38,29.7,27.3,21.2,11.82,100,0.0,1015,75,18.1,3.5,3.0
2025-03-29T06:00:00,2025-03-29 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,10.0,4.2,8.5,25.2,19.2,0.6,100,0.0,1015,74,17.8,3.2,3.0
2025-03-29T07:00:00,2025-03-29 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,40.7,4.62,32.4,27.78,22.2,15.18,100,0.0,1015,75,17.6,2.6,2.66
2025-03-29T08:00:00,2025-03-29 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,71.4,4.98,56.2,26.28,21.0,29.82,100,0.0,1014,75,17.4,1.8,2.33
2025-03-29T09:00:00,2025-03-29 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,102.1,5.4,80.0,22.5,18.0,44.4,100,0.0,1014,75,17.2,1.1,2.0
2025-03-29T10:00:00,2025-03-29 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,103.9,5.58,76.7,21.78,17.4,43.62,100,0.0,1015,76,16.8,0.7,2.33
2025-03-29T11:00:00,2025-03-29 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,105.6,5.82,73.3,21.0,16.8,42.78,100,0.0,1015,77,16.5,0.6,2.66
2025-03-29T12:00:00,2025-03-29 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,107.4,6.0,70.0,20.28,16.2,42.0,100,0.0,1016,78,16.1,0.0,3.0
2025-03-29T13:00:00,2025-03-29 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,74.9,6.0,48.1,20.28,16.2,28.2,91,0.0,1017,81,15.6,0.0,3.0
2025-03-29T14:00:00,2025-03-29 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,42.5,6.0,26.1,20.28,16.2,14.4,83,0.0,1018,85,15.2,0.0,3.0
2025-03-29T15:00:00,2025-03-29 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,10.0,6.0,4.2,19.8,19.8,0.6,75,0.0,1019,88,14.7,0.0,3.0
2025-03-29T16:00:00,2025-03-29 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,10.0,5.58,5.0,16.62,16.6,0.6,75,0.0,1019,87,14.5,0.0,3.0
2025-03-29T17:00:00,2025-03-30 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,10.0,5.22,4.2,19.8,19.8,0.6,75,0.5,1019,86,14.2,0.0,3.0
2025-03-29T18:00:00,2025-03-30 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,42,10.0,4.8,6.7,10.2,10.2,0.6,75,0.25,1020,84,14.0,0.0,3.0
2025-03-29T19:00:00,2025-03-30 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,42,10.0,6.18,6.7,10.2,10.2,0.6,83,0.0,1019,85,13.9,0.0,3.0
2025-03-29T20:00:00,2025-03-30 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,53,10.0,7.62,43.6,16.5,13.2,20.58,91,0.5,1019,86,13.9,0.0,3.0
2025-03-29T21:00:00,2025-03-30 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,10.0,9.0,62.0,16.2,13.8,30.6,100,0.25,1019,87,13.8,0.0,3.0
2025-03-29T22:00:00,2025-03-30 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,52,35.7,7.8,63.7,14.82,12.4,30.0,100,0.0,1020,82,13.9,0.0,3.0
2025-03-29T23:00:00,2025-03-30 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,61.3,6.6,65.3,15.0,12.0,29.4,100,0.0,1021,78,14.1,0.6,3.0
2025-03-30T00:00:00,2025-03-30 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,40,87.0,5.4,67.0,12.0,9.6,28.8,100,0.0,1021,74,14.2,0.7,3.0
2025-03-30T01:00:00,2025-03-30 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,38,87.0,5.22,69.0,11.28,9.0,32.22,100,0.0,1022,71,14.6,1.1,3.33
2025-03-30T02:00:00,2025-03-30 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,40,87.0,4.98,71.0,12.0,9.6,35.58,100,0.0,1023,69,15.0,1.7,3.66
2025-03-30T03:00:00,2025-03-30 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,40,87.0,4.8,73.0,10.2,9.6,39.0,100,0.0,1023,67,15.4,2.5,4.0
2025-03-30T04:00:00,2025-03-30 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,45,87.7,4.62,78.3,13.5,10.8,41.58,100,0.0,1022,65,16.0,3.2,3.66
2025-03-30T05:00:00,2025-03-30 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,88.5,4.38,83.7,15.0,12.0,44.22,100,0.0,1021,62,16.5,3.5,3.33
2025-03-30T06:00:00,2025-03-30 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,53,89.3,4.2,89.0,16.5,13.2,46.8,100,0.0,1020,60,17.1,3.2,3.0
2025-03-30T07:00:00,2025-03-30 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,302.0,46.2,10.8,27.6,14.4,19.2,100,0.0,1020,59,17.1,2.6,3.0
2025-03-30T08:00:00,2025-03-30 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,302.0,41.4,9.7,27.6,15.6,19.2,100,0.0,1019,59,17.1,1.8,3.0
