Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
8/21/2025 23:00,2025-08-21T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,1169.3,48.3,24.9,53,24.75,4.7,48,0,1008,93,27.9,0,2.33
8/22/2025 0:00,2025-08-21T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,344,10,68.4,40,28,23,25,0,1008,94,27.7,0,2
8/22/2025 1:00,2025-08-21T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,286,22.5,32,31,24.33,13.5,41,0,1007,93,27.6,0,1.66
8/22/2025 2:00,2025-08-21T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,956,25,31.9,28,23.33,12,58,0,1007,92,27.6,0,1.33
8/22/2025 3:00,2025-08-21T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,549,27.3,24.2,27,20,8.7,75,0,1006,92,27.5,0,1
8/22/2025 4:00,2025-08-21T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,1026.5,23.5,50.3,31.5,24,13,79,0,1007,93,27.6,0,1
8/22/2025 5:00,2025-08-21T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,1224,30.3,31,49.7,21,8,83,0,1007,93,27.6,0.6,1
8/22/2025 6:00,2025-08-21T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,1098.5,52,55,59,18.67,23,87,0.25,1008,94,27.7,0.7,1
8/22/2025 7:00,2025-08-22T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,1897.5,42.3,26.4,58.3,29.2,10,79,1,1008,90,28.6,1.2,1.33
8/22/2025 8:00,2025-08-22T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,1428,47,38.1,57.3,26.5,13.7,70,0.5,1008,85,29.6,1.9,1.66
8/22/2025 9:00,2025-08-22T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,1600,54.5,34.2,55.3,29.4,14.5,62,0.5,1008,81,30.5,2.8,2
8/22/2025 10:00,2025-08-22T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,1310.3,32.7,15,40.3,30,10.7,62,0.25,1008,76,31.3,3.4,2
8/22/2025 11:00,2025-08-22T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,761,92,12.1,51,19.67,6.5,62,0,1008,71,32.2,3.7,2
8/22/2025 12:00,2025-08-22T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,1210,123,10.6,46.5,20.33,5,62,0,1007,67,33,3.4,2
8/22/2025 13:00,2025-08-22T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,917.3,36.3,23.4,31.8,18.2,13.8,66,0,1006,66,33.1,2.7,2
8/22/2025 14:00,2025-08-22T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,1017,42.3,27.2,27.7,14.75,14.3,70,0,1006,66,33.1,1.9,2
8/22/2025 15:00,2025-08-22T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,1210.3,30,59.7,22.3,16.25,9.7,75,0,1005,65,33.2,1.2,2
8/22/2025 16:00,2025-08-22T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,1061.3,48,34.2,25.5,14.5,11,70,0,1005,68,32.1,0.7,2
8/22/2025 17:00,2025-08-22T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,35,1210,46,16.2,26,8.5,11,66,0.25,1005,71,31.1,0.6,2
8/22/2025 18:00,2025-08-22T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,1405.7,74,44.9,26.8,14.8,13.8,62,0.25,1006,75,30,0,2
8/22/2025 19:00,2025-08-22T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,802,51,31,27,18,13,58,0,1006,79,29.5,0,2
8/22/2025 20:00,2025-08-22T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,1122.7,51,19.9,37.5,21.4,7.5,54,0,1007,82,29,0,2
8/22/2025 21:00,2025-08-22T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,1324,27.3,21.8,35,26,8.7,50,0,1008,86,28.5,0,2
8/22/2025 22:00,2025-08-22T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,1180,36.3,24.8,49.3,26,14,41,0,1008,88,28.2,0,1.33
8/22/2025 23:00,2025-08-22T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,660,62,13,48,16.5,26,33,0,1008,90,28,0,0.66
8/23/2025 0:00,2025-08-22T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,583,31.7,59.8,40.7,22,9.7,25,0,1008,92,27.7,0,2
8/23/2025 1:00,2025-08-22T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,1015,24.7,24.5,43,21.5,11.7,4,0,1007,92,27.5,0,0.33
8/23/2025 2:00,2025-08-22T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,867,32,23.4,51.7,24.75,17,0,0,1007,92,27.4,0,0.66
8/23/2025 3:00,2025-08-22T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,786.7,20,22.3,28.3,21.67,13,100,0,1006,93,27.2,0,1
8/23/2025 4:00,2025-08-22T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,1042.8,39.5,28.7,40,21.6,10.8,100,0,1007,93,27.3,0,1
8/23/2025 5:00,2025-08-22T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,1310,154,9.7,72,21,5,100,0,1008,93,27.4,0.7,1
8/23/2025 6:00,2025-08-22T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,1330.8,83.7,45.9,69.5,40,12.5,87,0,1008,94,27.5,1.5,1
8/23/2025 7:00,2025-08-23T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,1613,200,48.4,91,44,23.5,75,0,1009,85,28.9,2.1,1.66
8/23/2025 8:00,2025-08-23T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,105,1312,79.3,23.8,63.5,37.4,9,62,0,1009,77,30.2,3.4,2.33
8/23/2025 9:00,2025-08-23T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,1059.5,33,41.9,48,36,16,50,0,1009,69,31.6,4.1,3
8/23/2025 10:00,2025-08-23T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,73,1153.3,51.5,19.4,50.8,22.5,16.5,54,0.5,1008,74,30.8,5.3,2.33
8/23/2025 11:00,2025-08-23T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,1449,54.7,37.5,47.3,18,25,58,0,1008,78,30,5.4,1.66
8/23/2025 12:00,2025-08-23T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,1680,36.3,33.8,25.3,14.75,10.7,62,0,1007,83,29.2,3.6,1
8/23/2025 13:00,2025-08-23T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,1451.5,50,23.1,37,25.5,10,62,0,1006,78,30,2.8,1.33
8/23/2025 14:00,2025-08-23T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,730,74.5,26.5,38.3,24.5,12.3,62,0,1005,73,30.7,1.9,1.66
8/23/2025 15:00,2025-08-23T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,1421.3,40,29.3,31.7,23.67,15.5,62,0.25,1005,68,31.5,1.2,2
8/23/2025 16:00,2025-08-23T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,1120.8,82,20.5,39,22,17.7,66,0.75,1005,71,30.6,0.9,2
8/23/2025 17:00,2025-08-23T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,1310,85,22.7,35,12,5,70,1,1005,75,29.6,0.9,2
8/23/2025 18:00,2025-08-23T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,1297.3,66,20.8,32.7,19.5,10.3,75,1,1005,79,28.7,0,2
8/23/2025 19:00,2025-08-23T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,2445.5,41,51.1,40.7,29.75,9.7,62,0.75,1006,82,28.5,0,1.66
8/23/2025 20:00,2025-08-23T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,108,4305,1,36.8,53.3,38.25,13.5,50,0,1007,85,28.3,0,1.33
8/23/2025 21:00,2025-08-23T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,125,2622,24.5,16.6,59.7,44.67,9,37,0,1008,89,28.1,0,1
8/23/2025 22:00,2025-08-23T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,1845.5,22.5,8.6,50.5,29.5,29.5,33,0,1007,91,27.6,0,0.66
8/23/2025 23:00,2025-08-23T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,1638.5,51,17.9,66.3,39,14.3,29,0,1007,92,27.2,0,0.33
8/24/2025 0:00,2025-08-23T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,1597.8,56.7,26.6,51.8,31,10.5,25,0,1007,94,26.7,0,0.8
8/24/2025 1:00,2025-08-23T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,111,1964,86.3,39,64.3,39.5,8,25,0,1007,95,26.5,0,0.66
8/24/2025 2:00,2025-08-23T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,141,1547.7,164,27.1,77.3,50.5,10,25,0,1006,95,26.4,0,1.33
8/24/2025 3:00,2025-08-23T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,1337,198.1,33.4,81,61,13,25,0,1006,95,26.2,0,2
8/24/2025 4:00,2025-08-23T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,1814,254,9.7,82,46,11,0,0,1006,93,26.2,0,2.22
8/24/2025 5:00,2025-08-23T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,150,1410.3,127,29.1,79.8,53.8,9.5,0,0,1006,92,26.1,1.7,2.45
8/24/2025 6:00,2025-08-23T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,1430.5,216,45.4,90.3,61,12.7,0,0,1006,89,26.9,1.8,3.3
8/24/2025 7:00,2025-08-24T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,180,2033,25,62.7,102.5,77.67,14.5,0,0,1007,85,28.3,2.9,3.87
8/24/2025 8:00,2025-08-24T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,161,1728.7,40,35.9,84.3,63.67,14,0,0,1007,79,29.9,5.1,4.19
8/24/2025 9:00,2025-08-24T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,1882,21.5,20.3,80,65,15,0,0,1006,77,31.2,6.5,4.03
8/24/2025 10:00,2025-08-24T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,150,1140.5,20.5,26,68,55.67,13.5,26,0,1006,80,30.5,7,4.65
8/24/2025 11:00,2025-08-24T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,148,1826,36,15.8,74,53.33,1,24,0.5,1006,78,30.8,7.1,3.65
8/24/2025 12:00,2025-08-24T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,403,8,12.1,66.5,38,30,22,6.25,1004,77,31,4.9,3.19
8/24/2025 13:00,2025-08-24T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,765.5,24,40.1,52,38,12.5,31,6.75,1004,84,29.3,3.2,2.71
8/24/2025 14:00,2025-08-24T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,667.3,57,16.8,30,23.67,14,40,2,1004,85,28.7,1.9,1.88
8/24/2025 15:00,2025-08-24T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,1645.3,67.5,9.6,33.3,17.5,4.3,38,1.25,1004,84,28.6,1.1,0.85
8/24/2025 16:00,2025-08-24T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,1345,123,26.5,36,18,11,100,0.5,1004,86,28,0.7,1.94
8/24/2025 17:00,2025-08-24T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,1810,33,3.3,39,23.5,1,41,0,1004,88,27.3,0.6,1.16
8/24/2025 18:00,2025-08-24T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,2180,118.3,37.4,36.5,24,13.5,24,0,1004,91,27,0,1.39
8/24/2025 19:00,2025-08-24T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,1334,116,28,47.7,28.33,11,29,0,1006,92,26.8,0,1.24
8/24/2025 20:00,2025-08-24T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,1604.8,77,15.3,42.3,26.75,11,32,0.25,1006,93,26.6,0,2.16
8/24/2025 21:00,2025-08-24T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,1420,34,12.9,43,32.67,14,31,0,1006,95,26.3,0,2.33
8/24/2025 22:00,2025-08-24T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,1748.5,14,19.9,38.5,29,12.5,32,0,1006,94,26.3,0,3.08
8/24/2025 23:00,2025-08-24T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,2439,40,52.7,21,16,1,38,0,1006,94,26.1,0,3.55
8/25/2025 0:00,2025-08-24T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,1054,10.7,49.2,27,20,13,4,0,1005,92,26.2,0,3.83
8/25/2025 1:00,2025-08-24T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,746.5,9,31.2,25,18.5,13,0,0,1004,91,26.1,0,3.41
8/25/2025 2:00,2025-08-24T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,743.7,31,33.9,33,25.25,12.5,0,0,1004,91,25.8,0,3.5
8/25/2025 3:00,2025-08-24T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,530,26,28.6,27.7,21,12.5,59,0,1004,93,25.4,0,3.65
8/25/2025 4:00,2025-08-24T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,342.5,28,34.4,26.7,21.75,13,67,0.25,1003,92,25.4,0,3.87
8/25/2025 5:00,2025-08-24T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,1321.5,60,46.7,38.5,19.33,6,92,0.75,1004,90,25.5,0.6,4.05
8/25/2025 6:00,2025-08-24T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,1144,76.3,41.6,38,26,13,100,0.5,1004,88,25.7,0.7,4.35
8/25/2025 7:00,2025-08-25T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,1903.7,100.5,27.3,60.3,30.75,28.5,100,0.75,1005,85,25.9,1.2,4.92
8/25/2025 8:00,2025-08-25T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,1594.7,123,22.9,44.3,28.25,8.8,99,0.75,1005,83,26.3,1.9,5.53
8/25/2025 9:00,2025-08-25T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,1968,71.5,4.5,62.5,32,37.5,100,0.5,1004,84,26.6,2.7,5.42
8/25/2025 10:00,2025-08-25T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,1270,131,20.9,47.3,24.5,27.3,100,1,1004,86,26.7,3.4,5.1
8/25/2025 11:00,2025-08-25T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,1613,154,13,34,12.5,21,100,4.25,1004,85,26.8,3.6,5.12
8/25/2025 12:00,2025-08-25T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,1020.5,54.5,20,28,16.5,10.7,100,4,1004,89,26.5,3.4,4.55
8/25/2025 13:00,2025-08-25T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,1243,70,13,33.3,17.5,11,100,3.75,1002,90,26.5,2.7,5.01
8/25/2025 14:00,2025-08-25T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,1158,93,26.6,21.5,15.67,13,100,3.5,1002,89,26.5,1.8,5.25
8/25/2025 15:00,2025-08-25T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,1279.5,108,8.7,39,12.5,6.5,100,1.5,1002,89,26.1,1.1,5.37
8/25/2025 16:00,2025-08-25T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,1254,139,26.2,37.3,15,15.7,100,1.5,1002,88,26.1,0.7,5.01
8/25/2025 17:00,2025-08-25T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,1512,131,11.9,37,14.33,5,100,1,1003,87,26,0.6,4.53
8/25/2025 18:00,2025-08-25T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,1229,139,24.6,30,12,15,100,1,1004,88,25.7,0,3.85
8/25/2025 19:00,2025-08-25T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,1716,9,27.1,15.5,12.33,12.5,100,1,1004,89,25.4,0,3.73
8/25/2025 20:00,2025-08-25T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,31,1255,9,35.3,10,7.5,12.5,100,1,1005,90,25.1,0,3.42
8/25/2025 21:00,2025-08-25T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,52,1343.3,9,23.1,16.3,13,12.8,100,2.5,1006,94,24.7,0,3.67
8/25/2025 22:00,2025-08-25T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,39,1157,9,21.1,11.5,9.33,13,100,6,1006,94,24.6,0,3.7
8/25/2025 23:00,2025-08-25T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,905,54,11.9,37,12,20,100,7.5,1005,94,24.4,0,3.9
8/26/2025 0:00,2025-08-25T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,54,805.5,53.5,56.9,31,14,14,100,4.25,1004,93,24.4,0,4.3
8/26/2025 1:00,2025-08-25T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,53,820,28.3,40.5,29,13.25,10.3,100,3,1004,93,24.3,0,3.63
8/26/2025 2:00,2025-08-25T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,31,487,1,33.5,9.5,7.5,14,100,2,1004,93,24.3,0,3.32
8/26/2025 3:00,2025-08-25T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,46,1063,39,10.3,37,11,3.5,100,0.75,1004,94,24.2,0,3.25
8/26/2025 4:00,2025-08-25T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,791.5,16,29.9,27,12,12.3,100,1.5,1004,95,24.1,0,3.31
8/26/2025 5:00,2025-08-25T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,39,252,44,83.3,10,8,24,100,3,1004,95,24.1,0.6,3.32
8/26/2025 6:00,2025-08-25T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,34,1156,72,73.3,9,7,25,100,2,1005,95,24.2,0.7,3.45
8/26/2025 7:00,2025-08-26T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,1978,100,30.6,41.3,15,12.7,100,4.75,1006,95,24.5,1.2,3.5
8/26/2025 8:00,2025-08-26T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,22,2207.5,110.3,43.1,6.5,5,13.5,100,3.5,1006,95,24.8,1.9,3.15
8/26/2025 9:00,2025-08-26T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,1079,100,9.4,43.5,12.33,11,100,4.5,1007,95,25.8,2.7,3.04
8/26/2025 10:00,2025-08-26T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,1245.3,131,20.3,30.3,14.33,24.3,100,3.75,1007,95,26.2,3.4,3.07
8/26/2025 11:00,2025-08-26T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,592.7,146,32.7,38.5,16,49.5,100,2.75,1006,95,26.5,3.6,2.85
8/26/2025 12:00,2025-08-26T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,907,154,10.8,40,12.5,189,100,3,1006,95,26.9,3.4,3.25
8/26/2025 13:00,2025-08-26T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,1346.5,7,47.2,22,15.67,13.5,100,3,1005,94,26.6,2.7,3.21
8/26/2025 14:00,2025-08-26T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,1064.5,5,53.1,20.5,15.5,13.5,100,2.25,1004,95,26.6,1.8,3.23
8/26/2025 15:00,2025-08-26T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,2048.2,3,42.8,18.8,15,13.8,100,1.25,1005,94,26.6,1.1,3.12
8/26/2025 16:00,2025-08-26T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,2399,1,40.6,22.5,17.33,14,100,0.5,1005,94,26.3,0.7,3.17
8/26/2025 17:00,2025-08-26T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,73,1477.5,100.5,32.7,40,22.75,89,100,1.25,1006,94,26,0.6,2.9
8/26/2025 18:00,2025-08-26T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,1109,216,11.9,66,18.5,79,100,4.75,1006,95,25.8,0,2.32
8/26/2025 19:00,2025-08-26T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,53,1022,100,26.9,30.7,13.5,31.3,25,3.25,1007,95,25.6,0,1.94
8/26/2025 20:00,2025-08-26T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,33,1032.7,83.5,21.5,11,8,1,25,2.25,1008,96,25.5,0,1.63
8/26/2025 21:00,2025-08-26T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,743.5,100,27.3,40.5,12.67,46.5,43,1,1008,97,25.5,0,1.31
8/26/2025 22:00,2025-08-26T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,47,1054,50.5,18.9,29.7,11.33,31.7,43,0.5,1008,97,25.2,0,1
8/26/2025 23:00,2025-08-26T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,31,2116.5,1,30.5,10,7.5,13.5,100,3,1008,97,25.1,0,0.99
8/27/2025 0:00,2025-08-26T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,31,1008.5,25.5,30.9,10.5,7.5,12.5,100,5,1007,97,24.9,0,0.66
8/27/2025 1:00,2025-08-26T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,78.2,13,41,25,24,29,100,3.5,1006,97,24.8,0,0.69
8/27/2025 2:00,2025-08-26T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,877,26,39.7,32,24,2,100,3,1006,98,24.7,0,0.85
8/27/2025 3:00,2025-08-26T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,31,563,42,42.4,10.5,7.5,12.5,100,1.75,1006,98,24.6,0,0.63
8/27/2025 4:00,2025-08-26T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,23,715.5,15.5,38.4,7,5.5,12.5,100,3.75,1006,98,24.6,0,0.83
8/27/2025 5:00,2025-08-26T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,630,1,83.3,15,12,25,100,4.5,1006,98,24.5,0.6,0.95
8/27/2025 6:00,2025-08-26T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,35,554,15.5,41.9,8.5,8.33,13,100,2.25,1007,97,24.8,0.7,1.22
8/27/2025 7:00,2025-08-27T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,31,2457.5,15.5,53.4,10,7.5,14,100,2,1008,96,25.2,1.2,1.52
8/27/2025 8:00,2025-08-27T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,29,2181,26.7,36.7,9.3,7,10,100,2,1008,95,25.6,1.9,1.64
8/27/2025 9:00,2025-08-27T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,2552,1,45.3,18,14.67,13.5,100,1.5,1008,94,26.2,2.7,2.24
8/27/2025 10:00,2025-08-27T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,1628,49,3.4,8,6,2,100,0.25,1008,92,26.7,3.4,2.54
8/27/2025 11:00,2025-08-27T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,2416,41.7,58.8,22,20,26,100,0.25,1008,92,26.9,3.6,2.32
8/27/2025 12:00,2025-08-27T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,44,1431,29,43.6,10.5,10.5,14,100,0,1006,92,26.9,3.3,2.38
8/27/2025 13:00,2025-08-27T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,1850,27,72,19.5,14.5,14,99,0,1006,93,26.3,2.7,2.03
8/27/2025 14:00,2025-08-27T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,2080.7,23,73.1,22.5,18,18,98,0,1005,94,26.1,1.8,1.57
8/27/2025 15:00,2025-08-27T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,1797.5,30,36,36.5,26,13.5,8,0,1005,90,27.1,1.2,1.44
8/27/2025 16:00,2025-08-27T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,2542,15,75.3,26,24,26,1,0,1005,90,26.9,0.7,1.22
8/27/2025 17:00,2025-08-27T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,2091,22.5,43.2,29.5,25,14.5,0,0,1006,93,26.3,0.7,0.9
8/27/2025 18:00,2025-08-27T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,2118,30,38.6,45,33,27,12,0,1006,95,25.7,0,0.75
8/27/2025 19:00,2025-08-27T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,96,2343,37.5,24.6,44,33.5,13.5,12,0,1007,96,25.4,0,0.55
8/27/2025 20:00,2025-08-27T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,5576,2,42.7,43,30.5,29,12,0,1008,97,25.2,0,0.64
8/27/2025 21:00,2025-08-27T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,4010,80,20.9,63,40,3,0,0,1008,97,25.1,0,0.76
8/27/2025 22:00,2025-08-27T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,143,6696.5,62,22.1,78.5,51.33,15,0,0,1008,97,24.9,0,0.6
8/27/2025 23:00,2025-08-27T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,3967,59,32.8,73.5,52,15,0,0,1008,98,24.8,0,0.42
